;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
385; ГАЗ 3102 «Волга»  ; 1998 ; 35 000 ; 150 000 ;" Москва
"; 16 апреля; 3,6; 2.5 л; 100 л.с.; механика; бензин; АИ-92; задний; 21 с; Россия; 4; 5; 4735; 1800; 1490; 2800; 500; 1540; механика; 4; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 145; 21; АИ-92; переднее, продольное; 2445; нет; 100 / 73 при 4500; 182 при 2400; рядное; 4; 4; распределенный впрыск (многоточечный);; 
386; ГАЗ 31105 «Волга»  ; 2005 ; 60 000 ; 160 000 ;" Санкт-Петербург
"; 16 апреля; 3,9; 2.3 л; 131 л.с.; механика; бензин; АИ-92; задний; 13.5 с; Россия; 4; 5; 4921; 1812; 1422; 2800; 500; 1400; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 173; 13.5; АИ-92; переднее, продольное; 2286; нет; 131 / 96 при 5200; 188 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
387; ГАЗ 31105 «Волга»  ; 2007 ; 90 000 ; 194 500 ;" Ярославль
"; 15 апреля; 3,9; 2.4 л; 137 л.с.; механика; бензин; АИ-92; задний; 11.2 с; Россия; 4; 5; 4921; 1812; 1422; 2800; 500; 1400; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 178; 11.2; АИ-92; переднее, продольное; 2429; нет; 137 / 100 при 5600; 210 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 
388; ГАЗ Volga Siber I  ; 2008 ; 235 000 ; 97 000 ;" Калуга
"; 15 апреля; 4,4; 2.4 л; 143 л.с.; автомат; бензин; АИ-95; передний; 13.4 с; Россия; 4; 5; 4858; 1792; 1409; 2743; 453; 1555; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 185; 13.4; АИ-95; переднее, поперечное; 2429; нет; 143 / 105 при 5200; 210 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 8.2; 87.5 × 101
389; ГАЗ 3102 «Волга»  ; 2003 ; 165 000 ; 108 000 ;" Санкт-Петербург
"; 14 апреля; 3,6; 2.5 л; 90 л.с.; механика; бензин; АИ-92; задний; 25 с; Россия; 4; 5; 4735; 1800; 1490; 2800; 500; 1440; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 130; 25; АИ-92; переднее, продольное; 2445; нет; 90 / 66 при 4500; 172 при 2400; рядное; 4; 4; распределенный впрыск (многоточечный);; 
390; ГАЗ 3110 «Волга»  ; 1998 ; 70 000 ; 255 000 ;" Тахтамукай
"; 13 апреля; 3,6; 2.5 л; 90 л.с.; механика; бензин; АИ-80; задний; 23 с; Россия; 4; 5; 4870; 1800; 1422; 2800; 500; 1401; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 135; 23; АИ-80; переднее, продольное; 2445; нет; 90 / 66 при 4500; 172 при 2400; рядное; 4; 2; карбюратор; 6.7; 
391; ГАЗ 31105 «Волга»  ; 2004 ; 100 000 ; 140 000 ;" Пермь
"; 12 апреля; 3,9; 2.3 л; 131 л.с.; механика; бензин; АИ-92; задний; 13.5 с; Россия; 4; 5; 4921; 1812; 1422; 2800; 500; 1400; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 173; 13.5; АИ-92; переднее, продольное; 2286; нет; 131 / 96 при 5200; 188 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
392; ГАЗ 3110 «Волга»  ; 2003 ; 60 000 ; 290 000 ;" Тула
"; 11 апреля; 3,6; 2.3 л; 131 л.с.; механика; бензин; АИ-92; задний; 13.5 с; Россия; 4; 5; 4870; 1800; 1422; 2800; 500; 1400; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 163; 13.5; АИ-92;; 2287; нет; 131 / 96 при 5200; 188 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.3; 92 × 86
393; ГАЗ 3110 «Волга»  ; 1999 ; 70 000 ; 34 000 ;" Санкт-Петербург
"; 9 апреля; 3,6; 2.5 л; 90 л.с.; механика; бензин; АИ-80; задний; 23 с; Россия; 4; 5; 4870; 1800; 1422; 2800; 500; 1401; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 135; 23; АИ-80; переднее, продольное; 2445; нет; 90 / 66 при 4500; 172 при 2400; рядное; 4; 2; карбюратор; 6.7; 
394; ГАЗ 31105 «Волга»  ; 2006 ; 90 000 ; 190 000 ;" Набережные Челны
"; 9 апреля; 3,9; 2.4 л; 137 л.с.; механика; бензин; АИ-92; задний; 11.2 с; Россия; 4; 5; 4921; 1812; 1422; 2800; 500; 1400; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 178; 11.2; АИ-92; переднее, продольное; 2429; нет; 137 / 100 при 5600; 210 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 
