;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
107; MINI Hatch III Cooper S  ; 2015 ; 1 119 000 ; 34 100 ;" Белгород
"; 18 апреля;  ; 2.0 л; 192 л.с.; автомат; бензин; АИ-95; передний; 6.7 с; Великобритания; 3; 4; 3850; 1727; 1414; 2470; 211; 1225; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 235; 6.7; АИ-95; переднее, поперечное; 1998; турбонаддув; 192 / 141 при 4700 – 6000; 280 при 1250; рядное; 4; 4; непосредственный впрыск (прямой); 11; 94.6 × 82
108; MINI Hatch II Рестайлинг One  ; 2010 ; 470 000 ; 90 821 ;" Нижний Новгород
"; 11 апреля; 4,6; 1.6 л; 98 л.с.; автомат; бензин; АИ-95; передний; 12.3 с; Великобритания; 3; 4; 3723; 1683; 1407; 2467; 160/680; 1110; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 181; 12.3; АИ-95; переднее, поперечное; 1598; нет; 98 / 72 при 6000; 153 при 3000; рядное; 4; 4; распределенный впрыск (многоточечный); 11; 77 × 85.8
109; MINI Hatch III Cooper  ; 2017 ; 1 250 000 ; 6 104 ;" Каневская
"; 11 апреля;  ; 1.5 л; 136 л.с.; автомат; бензин; АИ-95; передний; 7.8 с; Великобритания; 3; 4; 3821; 1727; 1414; 2470; 211; 1190; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 7.8; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4500 – 6000; 220 при 1250; рядное; 3; 4; непосредственный впрыск (прямой); 11; 94.6 × 82
110; MINI Clubman I Рестайлинг Cooper  ; 2011 ; 529 000 ; 198 645 ;" Орёл
"; 17 апреля;  ; 1.6 л; 122 л.с.; автомат; бензин; АИ-95; передний; 10.9 с; Великобритания; 5; 5; 3961; 1683; 1426; 2547; 260/930; 1175; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 195; 10.9; АИ-95; переднее, поперечное; 1598; нет; 122 / 90 при 6000; 160 при 4250; рядное; 4; 4; распределенный впрыск (многоточечный); 11; 77 × 85.8
111; MINI Countryman II Cooper S  ; 2017 ; 1 744 000 ; 6 389 ;" Вологда
"; 11 апреля; 4,1; 2.0 л; 192 л.с.; автомат; бензин; АИ-95; полный; 7.2 с; Великобритания; 5; 5; 4299; 1822; 1557; 2670; 450/1390; 1530; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 222; 7.2; АИ-95; переднее, поперечное; 1998; турбонаддув; 192 / 141 при 5000 – 6000; 280 при 1350 – 4600; рядное; 4; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
112; MINI Countryman I Cooper S  ; 2012 ; 693 000 ; 165 755 ;" Белово
"; 11 апреля; 4,0; 1.6 л; 184 л.с.; автомат; бензин; АИ-95; полный; 8.3 с; Великобритания; 5; 4, 5; 4110; 1789; 1561; 2595; 450/1170; 1405; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 205; 8.3; АИ-95; переднее, поперечное; 1598; турбонаддув; 184 / 135 при 5500; 240 при 1600 – 5000; рядное; 4; 4; непосредственный впрыск (прямой); 10.5; 77 × 85.8
113; MINI Hatch III Cooper S  ; 2015 ; 1 800 000 ; 24 300 ;" Сочи
"; 11 апреля;  ; 2.0 л; 192 л.с.; автомат; бензин; АИ-95; передний; 6.7 с; Великобритания; 3; 4; 3850; 1727; 1414; 2470; 211; 1225; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 235; 6.7; АИ-95; переднее, поперечное; 1998; турбонаддув; 192 / 141 при 4700 – 6000; 280 при 1250; рядное; 4; 4; непосредственный впрыск (прямой); 11; 94.6 × 82
114; MINI Hatch II Cooper  ; 2008 ; 419 000 ; 103 000 ;" Челябинск
"; 11 апреля; 4,0; 1.6 л; 120 л.с.; автомат; бензин; АИ-95; передний; 10.4 с; Великобритания; 3; 4; 3699; 1683; 1407; 2467; 160/680; 1180; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 197; 10.4; АИ-95; переднее, поперечное; 1598; нет; 120 / 88 при 6000; 160 при 4250; рядное; 4; 4; распределенный впрыск (многоточечный); 11; 77 × 85.8
115; MINI Hatch II Рестайлинг One  ; 2011 ; 570 000 ; 130 000 ;" Уфа
"; 22 апреля; 4,6; 1.6 л; 98 л.с.; автомат; бензин; АИ-95; передний; 12.3 с; Великобритания; 3; 4; 3723; 1683; 1407; 2467; 160/680; 1110; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 181; 12.3; АИ-95; переднее, поперечное; 1598; нет; 98 / 72 при 6000; 153 при 3000; рядное; 4; 4; распределенный впрыск (многоточечный); 11; 77 × 85.8
116; MINI Hatch I Cooper S  ; 2006 ; 500 000 ; 125 000 ;" Чертково
"; 3 апреля; 4,0; 1.6 л; 170 л.с.; автомат; бензин; АИ-95; передний; 7.7 с; Великобритания; 3; 4; 3635; 1688; 1408; 2467; 150/670; 1160; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 220; 7.7; АИ-95; переднее, поперечное; 1598; турбонаддув; 170 / 125 при 6000; 220 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 8.3; 77 × 85.8
117; MINI Hatch II Рестайлинг Cooper  ; 2013 ; 619 000 ; 56 702 ;" Тула
"; 10 апреля; 4,6; 1.6 л; 122 л.с.; автомат; бензин; АИ-95; передний; 10.4 с; Великобритания; 3; 4; 3723; 1683; 1407; 2467; 160/680; 1115; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 197; 10.4; АИ-95; переднее, поперечное; 1598; нет; 122 / 90 при 6000; 160 при 4250; рядное; 4; 4; распределенный впрыск (многоточечный); 11; 77 × 85.8
118; MINI Hatch III Cooper  ; 2018 ; 1 541 575 ; Нов;" Мурманск
"; 17 апреля;  ; 1.5 л; 136 л.с.; автомат; бензин; АИ-95; передний; 7.8 с; Великобритания; 3; 4; 3821; 1727; 1414; 2470; 211; 1190; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 7.8; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4500 – 6000; 220 при 1250; рядное; 3; 4; непосредственный впрыск (прямой); 11; 94.6 × 82
119; MINI Hatch III Cooper  ; 2018 ; 1 382 260 ; Нов;" Нижний Тагил
"; 17 апреля;  ; 1.5 л; 136 л.с.; автомат; бензин; АИ-95; передний; 7.8 с; Великобритания; 3; 4; 3821; 1727; 1414; 2470; 211; 1190; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 7.8; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4500 – 6000; 220 при 1250; рядное; 3; 4; непосредственный впрыск (прямой); 11; 94.6 × 82
120; MINI Countryman II Cooper  ; 2018 ; 1 712 002 ; Нов;" Новоуральск
"; 17 апреля; 4,1; 1.5 л; 136 л.с.; механика; бензин; АИ-95; передний; 9.6 с; Великобритания; 5; 5; 4299; 1822; 1557; 2670; 450/1390; 1365; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 202; 9.6; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4400 – 6000; 220 при 1400 – 4300; рядное; 3; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
121; MINI Countryman II Cooper  ; 2018 ; 1 709 594 ; Нов;" Москва
"; 17 апреля; 4,1; 1.5 л; 136 л.с.; механика; бензин; АИ-95; передний; 9.6 с; Великобритания; 5; 5; 4299; 1822; 1557; 2670; 450/1390; 1365; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 202; 9.6; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4400 – 6000; 220 при 1400 – 4300; рядное; 3; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
122; MINI Hatch III Cooper  ; 2018 ; 1 541 765 ; Нов;" Касли
"; 17 апреля;  ; 1.5 л; 136 л.с.; автомат; бензин; АИ-95; передний; 8.1 с; Великобритания; 5; 5; 3982; 1727; 1425; 2567; 278/941; 1175; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 207; 8.1; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4500 – 6000; 220 при 1250 – 4000; рядное; 3; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
123; MINI Clubman II Cooper  ; 2018 ; 1 605 500 ; Нов;" Электрогорск
"; 17 апреля;  ; 1.5 л; 136 л.с.; механика; бензин; АИ-95; передний; 9.1 с; Великобритания; 5; 5; 4253; 1800; 1441; 2670; 360/1250; 1300; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 205; 9.1; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4400; 220 при 1250; рядное; 3; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
124; MINI Clubman II Cooper  ; 2018 ; 1 605 500 ; Нов;" Тюмень
"; 17 апреля;  ; 1.5 л; 136 л.с.; механика; бензин; АИ-95; передний; 9.1 с; Великобритания; 5; 5; 4253; 1800; 1441; 2670; 360/1250; 1300; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 205; 9.1; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4400; 220 при 1250; рядное; 3; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
125; MINI Hatch III Cooper S  ; 2018 ; 1 955 670 ; Нов;" Стерлитамак
"; 17 апреля;  ; 2.0 л; 192 л.с.; механика; бензин; АИ-95; передний; 6.8 с; Великобритания; 3; 4; 3850; 1727; 1414; 2470; 211; 1210; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 235; 6.8; АИ-95; переднее, поперечное; 1998; турбонаддув; 192 / 141 при 4700 – 6000; 280 при 1250; рядное; 4; 4; непосредственный впрыск (прямой); 11; 94.6 × 82
126; MINI Countryman II Cooper  ; 2018 ; 1 996 318 ; Нов;" Северск
"; 17 апреля; 4,1; 1.5 л; 136 л.с.; автомат; бензин; АИ-95; полный; 9.8 с; Великобритания; 5; 5; 4299; 1822; 1557; 2670; 450/1390; 1470; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 197; 9.8; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4400 – 6000; 220 при 1400 – 4300; рядное; 3; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
127; MINI Countryman II Cooper  ; 2018 ; 1 715 958 ; Нов;" Тула
"; 17 апреля; 4,1; 1.5 л; 136 л.с.; механика; бензин; АИ-95; передний; 9.6 с; Великобритания; 5; 5; 4299; 1822; 1557; 2670; 450/1390; 1365; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 202; 9.6; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4400 – 6000; 220 при 1400 – 4300; рядное; 3; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
128; MINI Countryman II Cooper  ; 2018 ; 1 680 440 ; Нов;" Ставрополь
"; 17 апреля; 4,1; 1.5 л; 136 л.с.; механика; бензин; АИ-95; передний; 9.6 с; Великобритания; 5; 5; 4299; 1822; 1557; 2670; 450/1390; 1365; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 202; 9.6; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4400 – 6000; 220 при 1400 – 4300; рядное; 3; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
129; MINI Clubman II Cooper  ; 2018 ; 1 605 500 ; Нов;" Москва
"; 17 апреля;  ; 1.5 л; 136 л.с.; механика; бензин; АИ-95; передний; 9.1 с; Великобритания; 5; 5; 4253; 1800; 1441; 2670; 360/1250; 1300; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 205; 9.1; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4400; 220 при 1250; рядное; 3; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
130; MINI Hatch II Cooper S  ; 2008 ; 530 000 ; 104 000 ;" Сургут
"; 9 сентября 2017; 4,0; 1.6 л; 175 л.с.; автомат; бензин; АИ-95; передний; 7.3 с; Великобритания; 3; 4; 3635; 1925; 1408; 2467; 150/670; 1205; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 220; 7.3; АИ-95; переднее, поперечное; 1598; турбонаддув; 175 / 129 при 5500; 240 при 1600 – 5000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.8
131; MINI Clubman II Cooper  ; 2018 ; 1 605 500 ; Нов;" Москва
"; 17 апреля;  ; 1.5 л; 136 л.с.; механика; бензин; АИ-95; передний; 9.1 с; Великобритания; 5; 5; 4253; 1800; 1441; 2670; 360/1250; 1300; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 205; 9.1; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4400; 220 при 1250; рядное; 3; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
132; MINI Countryman II Cooper  ; 2018 ; 1 820 706 ; Нов;" Санкт-Петербург
"; 17 апреля; 4,1; 1.5 л; 136 л.с.; механика; бензин; АИ-95; передний; 9.6 с; Великобритания; 5; 5; 4299; 1822; 1557; 2670; 450/1390; 1365; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 202; 9.6; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4400 – 6000; 220 при 1400 – 4300; рядное; 3; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
133; MINI Hatch III Cooper  ; 2018 ; 1 382 260 ; Нов;" Москва
"; 17 апреля;  ; 1.5 л; 136 л.с.; автомат; бензин; АИ-95; передний; 8.1 с; Великобритания; 5; 5; 3982; 1727; 1425; 2567; 278/941; 1175; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 207; 8.1; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4500 – 6000; 220 при 1250 – 4000; рядное; 3; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
134; MINI Hatch III Cooper  ; 2018 ; 1 382 260 ; Нов;" Москва
"; 17 апреля;  ; 1.5 л; 136 л.с.; автомат; бензин; АИ-95; передний; 7.8 с; Великобритания; 3; 4; 3821; 1727; 1414; 2470; 211; 1190; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 7.8; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4500 – 6000; 220 при 1250; рядное; 3; 4; непосредственный впрыск (прямой); 11; 94.6 × 82
135; MINI Hatch III Cooper  ; 2014 ; 805 000 ; 67 000 ;" Владимир
"; 16 апреля;  ; 1.5 л; 136 л.с.; автомат; бензин; АИ-95; передний; 7.8 с; Великобритания; 3; 4; 3821; 1727; 1414; 2470; 211; 1190; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 7.8; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4500 – 6000; 220 при 1250; рядное; 3; 4; непосредственный впрыск (прямой); 11; 94.6 × 82
136; MINI Hatch III Cooper  ; 2018 ; 1 382 260 ; Нов;" Домодедово
"; 17 апреля;  ; 1.5 л; 136 л.с.; автомат; бензин; АИ-95; передний; 7.8 с; Великобритания; 3; 4; 3821; 1727; 1414; 2470; 211; 1190; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 7.8; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4500 – 6000; 220 при 1250; рядное; 3; 4; непосредственный впрыск (прямой); 11; 94.6 × 82
137; MINI Hatch III Cooper  ; 2018 ; 1 541 575 ; Нов;" Нягань
"; 17 апреля;  ; 1.5 л; 136 л.с.; автомат; бензин; АИ-95; передний; 7.8 с; Великобритания; 3; 4; 3821; 1727; 1414; 2470; 211; 1190; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 7.8; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4500 – 6000; 220 при 1250; рядное; 3; 4; непосредственный впрыск (прямой); 11; 94.6 × 82
138; MINI Hatch III Cooper  ; 2018 ; 1 624 415 ; Нов;" Москва
"; 17 апреля;  ; 1.5 л; 136 л.с.; автомат; бензин; АИ-95; передний; 7.8 с; Великобритания; 3; 4; 3821; 1727; 1414; 2470; 211; 1190; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 7.8; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4500 – 6000; 220 при 1250; рядное; 3; 4; непосредственный впрыск (прямой); 11; 94.6 × 82
139; MINI Hatch III Cooper  ; 2018 ; 1 382 260 ; Нов;" Севастополь
"; 17 апреля;  ; 1.5 л; 136 л.с.; автомат; бензин; АИ-95; передний; 8.1 с; Великобритания; 5; 5; 3982; 1727; 1425; 2567; 278/941; 1175; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 207; 8.1; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4500 – 6000; 220 при 1250 – 4000; рядное; 3; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
140; MINI Countryman II Cooper  ; 2018 ; 1 836 100 ; Нов;" Тула
"; 17 апреля; 4,1; 1.5 л; 136 л.с.; механика; бензин; АИ-95; передний; 9.6 с; Великобритания; 5; 5; 4299; 1822; 1557; 2670; 450/1390; 1365; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 202; 9.6; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4400 – 6000; 220 при 1400 – 4300; рядное; 3; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
141; MINI Countryman II Cooper S  ; 2018 ; 2 513 522 ; Нов;" Самара
"; 17 апреля; 4,1; 2.0 л; 192 л.с.; автомат; бензин; АИ-95; полный; 7.2 с; Великобритания; 5; 5; 4299; 1822; 1557; 2670; 450/1390; 1530; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 222; 7.2; АИ-95; переднее, поперечное; 1998; турбонаддув; 192 / 141 при 5000 – 6000; 280 при 1350 – 4600; рядное; 4; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
142; MINI Countryman II Cooper  ; 2018 ; 1 757 926 ; Нов;" Всеволожск
"; 17 апреля; 4,1; 1.5 л; 136 л.с.; механика; бензин; АИ-95; передний; 9.6 с; Великобритания; 5; 5; 4299; 1822; 1557; 2670; 450/1390; 1365; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 202; 9.6; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4400 – 6000; 220 при 1400 – 4300; рядное; 3; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
143; MINI Hatch II Cooper S  ; 2007 ; 580 000 ; 130 000 ;" Всеволожск
"; 9 апреля; 4,0; 1.6 л; 175 л.с.; автомат; бензин; АИ-95; передний; 7.3 с; Великобритания; 3; 4; 3635; 1925; 1408; 2467; 150/670; 1205; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 220; 7.3; АИ-95; переднее, поперечное; 1598; турбонаддув; 175 / 129 при 5500; 240 при 1600 – 5000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.8
144; MINI Hatch III Cooper  ; 2018 ; 1 464 150 ; Нов;" Долгопрудный
"; 17 апреля;  ; 1.5 л; 136 л.с.; автомат; бензин; АИ-95; передний; 8.1 с; Великобритания; 5; 5; 3982; 1727; 1425; 2567; 278/941; 1175; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 207; 8.1; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4500 – 6000; 220 при 1250 – 4000; рядное; 3; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
145; MINI Hatch III Cooper  ; 2018 ; 1 382 260 ; Нов;" Шипуново
"; 17 апреля;  ; 1.5 л; 136 л.с.; автомат; бензин; АИ-95; передний; 7.8 с; Великобритания; 3; 4; 3821; 1727; 1414; 2470; 211; 1190; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 7.8; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4500 – 6000; 220 при 1250; рядное; 3; 4; непосредственный впрыск (прямой); 11; 94.6 × 82
146; MINI Countryman II Cooper  ; 2018 ; 1 757 926 ; Нов;" Лиски
"; 17 апреля; 4,1; 1.5 л; 136 л.с.; механика; бензин; АИ-95; передний; 9.6 с; Великобритания; 5; 5; 4299; 1822; 1557; 2670; 450/1390; 1365; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 202; 9.6; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4400 – 6000; 220 при 1400 – 4300; рядное; 3; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
147; MINI Countryman II Cooper  ; 2018 ; 1 789 488 ; Нов;" Санкт-Петербург
"; 17 апреля; 4,1; 1.5 л; 136 л.с.; механика; бензин; АИ-95; передний; 9.6 с; Великобритания; 5; 5; 4299; 1822; 1557; 2670; 450/1390; 1365; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 202; 9.6; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4400 – 6000; 220 при 1400 – 4300; рядное; 3; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
148; MINI Hatch III Cooper  ; 2018 ; 1 382 260 ; Нов;" Ростов-на-Дону
"; 17 апреля;  ; 1.5 л; 136 л.с.; автомат; бензин; АИ-95; передний; 7.8 с; Великобритания; 3; 4; 3821; 1727; 1414; 2470; 211; 1190; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 7.8; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4500 – 6000; 220 при 1250; рядное; 3; 4; непосредственный впрыск (прямой); 11; 94.6 × 82
149; MINI Hatch III Cooper  ; 2018 ; 1 382 260 ; Нов;" Екатеринбург
"; 17 апреля;  ; 1.5 л; 136 л.с.; автомат; бензин; АИ-95; передний; 7.8 с; Великобритания; 3; 4; 3821; 1727; 1414; 2470; 211; 1190; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 7.8; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4500 – 6000; 220 при 1250; рядное; 3; 4; непосредственный впрыск (прямой); 11; 94.6 × 82
150; MINI Countryman II Cooper  ; 2018 ; 1 676 484 ; Нов;" Новосибирск
"; 17 апреля; 4,1; 1.5 л; 136 л.с.; механика; бензин; АИ-95; передний; 9.6 с; Великобритания; 5; 5; 4299; 1822; 1557; 2670; 450/1390; 1365; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 202; 9.6; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4400 – 6000; 220 при 1400 – 4300; рядное; 3; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
151; MINI Clubman II Cooper  ; 2018 ; 1 605 500 ; Нов;" Санкт-Петербург
"; 17 апреля;  ; 1.5 л; 136 л.с.; механика; бензин; АИ-95; передний; 9.1 с; Великобритания; 5; 5; 4253; 1800; 1441; 2670; 360/1250; 1300; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 205; 9.1; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4400; 220 при 1250; рядное; 3; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
152; MINI Hatch III Cooper  ; 2018 ; 1 463 960 ; Нов;" Тюмень
"; 17 апреля;  ; 1.5 л; 136 л.с.; автомат; бензин; АИ-95; передний; 7.8 с; Великобритания; 3; 4; 3821; 1727; 1414; 2470; 211; 1190; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 7.8; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4500 – 6000; 220 при 1250; рядное; 3; 4; непосредственный впрыск (прямой); 11; 94.6 × 82
153; MINI Hatch III Cooper  ; 2018 ; 1 382 260 ; Нов;" Москва
"; 17 апреля;  ; 1.5 л; 136 л.с.; автомат; бензин; АИ-95; передний; 7.8 с; Великобритания; 3; 4; 3821; 1727; 1414; 2470; 211; 1190; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 7.8; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4500 – 6000; 220 при 1250; рядное; 3; 4; непосредственный впрыск (прямой); 11; 94.6 × 82
154; MINI Hatch III Cooper  ; 2018 ; 1 463 960 ; Нов;" Александров
"; 17 апреля;  ; 1.5 л; 136 л.с.; автомат; бензин; АИ-95; передний; 7.8 с; Великобритания; 3; 4; 3821; 1727; 1414; 2470; 211; 1190; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 7.8; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4500 – 6000; 220 при 1250; рядное; 3; 4; непосредственный впрыск (прямой); 11; 94.6 × 82
155; MINI Countryman II Cooper S  ; 2018 ; 2 359 840 ; Нов;" Ростов-на-Дону
"; 17 апреля; 4,1; 2.0 л; 192 л.с.; автомат; бензин; АИ-95; полный; 7.2 с; Великобритания; 5; 5; 4299; 1822; 1557; 2670; 450/1390; 1530; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 222; 7.2; АИ-95; переднее, поперечное; 1998; турбонаддув; 192 / 141 при 5000 – 6000; 280 при 1350 – 4600; рядное; 4; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
156; MINI Clubman II Cooper  ; 2018 ; 1 674 850 ; Нов;" Новороссийск
"; 17 апреля;  ; 1.5 л; 136 л.с.; механика; бензин; АИ-95; передний; 9.1 с; Великобритания; 5; 5; 4253; 1800; 1441; 2670; 360/1250; 1300; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 205; 9.1; АИ-95; переднее, поперечное; 1499; турбонаддув; 136 / 100 при 4400; 220 при 1250; рядное; 3; 4; непосредственный впрыск (прямой); 11; 82 × 94.6
