;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1; DongFeng H30 Cross  ; 2016 ; 500 000 ; 72 000 ;" Нальчик
"; 23 апреля;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
2; DongFeng H30 Cross  ; 2016 ; 670 000 ; 22 000 ;" Москва
"; 23 апреля;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
3; DongFeng AX7 I  ; 2018 ; 1 179 000 ; Нов;" Уфа
"; 23 апреля;  ; 2.0 л; 140 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4690; 1850; 1727; 2712; 565/1572; 1625; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1997; нет; 140 / 103 при 6000; 200 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
4; DongFeng AX7 I  ; 2018 ; 1 279 000 ; Нов;" Камбарка
"; 23 апреля;  ; 2.0 л; 140 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4690; 1850; 1727; 2712; 565/1572; 1625; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1997; нет; 140 / 103 при 6000; 200 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
5; DongFeng H30 Cross  ; 2015 ; 488 000 ; 4 134 ;" Ржев
"; 19 апреля;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
6; DongFeng H30 Cross  ; 2015 ; 430 000 ; 88 000 ;" Ржев
"; 23 апреля;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
7; DongFeng H30 Cross  ; 2016 ; 530 000 ; 35 000 ;" Йошкар-Ола
"; 22 апреля;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
8; DongFeng H30 Cross  ; 2015 ; 500 000 ; 13 000 ;" Нарьян-Мар
"; 20 апреля;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
9; DongFeng H30 Cross  ; 2015 ; 489 000 ; 50 000 ;" Курган
"; 22 апреля;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
