;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
104; Infiniti EX I (J50) EX37  ; 2010 ; 890 000 ; 154 013 ;" Ростов-на-Дону
"; 21 апреля; 4,6; 3.7 л; 330 л.с.; автомат; бензин; АИ-95; полный; 6.4 с; Япония; 5; 5; 4635; 1800; 1600; 2800; 309; 1870; автомат; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 240; 6.4; АИ-95; переднее, продольное; 3696; нет; 330 / 243 при 7000; 361 при 5200; V-образное; 6; 4; распределенный впрыск (многоточечный); 11; 95.5 × 86
105; Infiniti QX56 I  ; 2006 ; 700 000 ; 245 000 ;" Новокузнецк
"; 22 апреля; 4,6; 5.6 л; 313 л.с.; автомат; бензин; АИ-92; полный;; Япония; 5; 7, 8; 5250; 2000; 1970; 3130; 1733; 2430; автомат; 5; полный; независимая, пневмоэлемент; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-92;; 5551; нет; 313 / 230 при 4900; 529 при 3600; V-образное; 8; 4; распределенный впрыск (многоточечный); 9.8; 98 × 92
106; Infiniti FX II (S51) FX35  ; 2009 ; 965 000 ; 176 000 ;" Протвино
"; 21 апреля; 4,7; 3.5 л; 307 л.с.; автомат; бензин; АИ-95; полный; 6.9 с; Япония; 5; 5; 4865; 1925; 1650; 2885; 376; 1953; автомат; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 228; 6.9; АИ-95; переднее, продольное; 3498; нет; 307 / 280 при 6800; 355 при 4800; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.6; 95.5 × 81.4
107; Infiniti M IV M37  ; 2011 ; 1 115 000 ; 135 480 ;" Санкт-Петербург
"; 22 апреля; 4,7; 3.7 л; 333 л.с.; автомат; бензин; АИ-95; полный; 6.3 с; Япония; 4; 5; 4945; 1845; 1500; 2900; 500; 1855; автомат; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 246; 6.3; АИ-95; переднее, продольное; 3696; нет; 333 / 245 при 7000; 363 при 5200; V-образное; 6; 4; распределенный впрыск (многоточечный); 11; 95.5 × 86
108; Infiniti Q50 I  ; 2014 ; 1 630 000 ; 19 571 ;" Самара
"; 22 апреля;  ; 2.0 л; 211 л.с.; автомат; бензин; АИ-95; задний; 7.3 с; Япония; 4; 5; 4790; 1820; 1445; 2850; 500; 1640; автомат; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 245; 7.3; АИ-95; переднее, продольное; 1991; турбонаддув; 211 / 155 при 5500; 320 при 1250 – 3500; рядное; 4; 4; непосредственный впрыск (прямой); 9.8; 83 × 92
109; Infiniti Q50 I  ; 2015 ; 1 495 000 ; 32 932 ;" Уфа
"; 22 апреля;  ; 2.0 л; 211 л.с.; автомат; бензин; АИ-95; задний; 7.3 с; Япония; 4; 5; 4790; 1820; 1445; 2850; 500; 1640; автомат; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 245; 7.3; АИ-95; переднее, продольное; 1991; турбонаддув; 211 / 155 при 5500; 320 при 1250 – 3500; рядное; 4; 4; непосредственный впрыск (прямой); 9.8; 83 × 92
110; Infiniti G IV G37  ; 2009 ; 729 200 ; 146 348 ;" Москва
"; 22 апреля; 4,6; 3.7 л; 333 л.с.; автомат; бензин; АИ-95; полный; 6 с; Япония; 4; 4, 5; 4750; 1773; 1453; 2850; 382; 1761; автомат; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 240; 6; АИ-95; переднее, продольное; 3696; нет; 333 / 245 при 7000; 361 при 5200; V-образное; 6; 4; распределенный впрыск (многоточечный); 11; 95.5 × 86
111; Infiniti FX II (S51) Рестайлинг FX37  ; 2012 ; 1 249 000 ; 82 065 ;" Москва
"; 22 апреля; 4,1; 3.7 л; 333 л.с.; автомат; бензин; АИ-95; полный; 6.8 с; Япония; 5; 5; 4865; 1925; 1650; 2885; 376; 2010; автомат; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 233; 6.8; АИ-95; переднее, продольное; 3696; нет; 333 / 245 при 7000; 363 при 5200; V-образное; 6; 4; распределенный впрыск (многоточечный); 11; 95.5 × 86
112; Infiniti QX70  ; 2013 ; 1 757 000 ; 55 425 ;" Великий Новгород
"; 22 апреля; 4,5; 3.7 л; 333 л.с.; автомат; бензин; АИ-95; полный; 6.8 с; Япония; 5; 5; 4865; 1925; 1650; 2885; 376; 2010; автомат; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 233; 6.8; АИ-95; переднее, продольное; 3696; нет; 333 / 245 при 7000; 363 при 5200; V-образное; 6; 4; распределенный впрыск (многоточечный); 11; 95.5 × 86
113; Infiniti QX60 I  ; 2014 ; 1 570 000 ; 78 000 ;" Москва
"; 21 апреля;  ; 3.5 л; 262 л.с.; вариатор; бензин; АИ-95; полный; 8.4 с; Япония; 5; 7; 4990; 1960; 1742; 2900; 446/787; 2082; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 190; 8.4; АИ-95; переднее, поперечное; 3498; нет; 262 / 193 при 6400; 334 при 4400; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.3; 95.5 × 81.4
114; Infiniti FX II (S51) Рестайлинг FX37  ; 2013 ; 1 475 000 ; 57 000 ;" Москва
"; 21 апреля; 4,1; 3.7 л; 333 л.с.; автомат; бензин; АИ-95; полный; 6.8 с; Япония; 5; 5; 4865; 1925; 1650; 2885; 376; 2010; автомат; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 233; 6.8; АИ-95; переднее, продольное; 3696; нет; 333 / 245 при 7000; 363 при 5200; V-образное; 6; 4; распределенный впрыск (многоточечный); 11; 95.5 × 86
115; Infiniti FX II (S51) FX50  ; 2008 ; 935 000 ; 160 000 ;" Москва
"; 23 апреля; 4,7; 5.0 л; 400 л.с.; автомат; бензин; АИ-95; полный; 5.8 с; Япония; 5; 5; 4865; 1925; 1650; 2885; 376; 2098; автомат; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 250; 5.8; АИ-95; переднее, продольное; 5026; нет; 400 / 294 при 6500; 500 при 4400; V-образное; 8; 4; распределенный впрыск (многоточечный); 10.5; 95.5 × 87.7
116; Infiniti Q70 I Рестайлинг  ; 2016 ; 2 350 000 ; 31 734 ;" Петрозаводск
"; 23 апреля; 4,6; 2.5 л; 221 л.с.; автомат; бензин; АИ-95; задний; 9.2 с; Япония; 4; 5; 4980; 1845; 1515; 2900; 500; 1765; автомат; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 231; 9.2; АИ-95; переднее, продольное; 2496; нет; 221 / 163 при 6400; 253 при 4800; V-образное; 6; 4; распределенный впрыск (многоточечный);; 
117; Infiniti QX50 I Рестайлинг  ; 2015 ; 1 479 000 ; 79 200 ;" Санкт-Петербург
"; 21 апреля; 4,9; 2.5 л; 222 л.с.; автомат; бензин; АИ-95; полный; 9.5 с; Япония; 5; 5; 4745; 1800; 1613; 2880; 309; 1843; автомат; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 206; 9.5; АИ-95; переднее, продольное; 2496; нет; 222 / 163 при 6400; 252 при 4800; V-образное; 6; 4; непосредственный впрыск (прямой); 10.3; 85 × 73.3
118; Infiniti FX I (S50) FX35  ; 2005 ; 590 000 ; 168 205 ;" Новороссийск
"; 21 апреля; 4,4; 3.5 л; 280 л.с.; автомат; бензин; АИ-95; полный; 7.4 с; Япония; 5; 5; 4805; 1925; 1650; 2850; 775; 1900; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 221; 7.4; АИ-95; переднее, продольное; 3498; нет; 280 / 206 при 6200; 366 при 4800; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.3; 95.5 × 81.4
119; Infiniti QX60 I Рестайлинг  ; 2017 ; 2 720 000 ; 13 920 ;" Зерноград
"; 21 апреля; 4,6; 3.5 л; 262 л.с.; вариатор; бензин; АИ-95; полный; 8.4 с; Япония; 5; 7; 5093; 1960; 1742; 2900; 447/2166; 2169; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 190; 8.4; АИ-95; переднее, поперечное; 3498; нет; 262 / 193 при 6400; 334 при 4400; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.3; 95.5 × 81.4
120; Infiniti FX II (S51) FX37  ; 2010 ; 1 100 000 ; 95 000 ;" Ржев
"; 21 апреля; 4,7; 3.7 л; 333 л.с.; автомат; бензин; АИ-95; полный; 6.8 с; Япония; 5; 5; 4865; 1925; 1650; 2885; 376; 2010; автомат; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 233; 6.8; АИ-95; переднее, продольное; 3696; нет; 333 / 245 при 7000; 363 при 5200; V-образное; 6; 4; распределенный впрыск (многоточечный); 11; 95.5 × 86
121; Infiniti QX56 II  ; 2011 ; 1 550 000 ; 145 000 ;" Калуга
"; 20 апреля; 4,5; 5.6 л; 405 л.с.; автомат; бензин; АИ-95; полный; 6.5 с; Япония; 5; 7, 8; 5290; 2030; 1925; 3075; 1404/2693; 2800; автомат; 7; полный; независимая, пружинная; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 210; 6.5; АИ-95; переднее, продольное; 5552; нет; 405 / 298 при 5800; 560 при 4000; V-образное; 8; 4; распределенный впрыск (многоточечный); 11.5; 98 × 92
122; Infiniti FX I (S50) Рестайлинг FX35  ; 2008 ; 900 000 ; 198 418 ;" Нефтекамск
"; 23 апреля; 4,5; 3.5 л; 280 л.с.; автомат; бензин; АИ-95; полный; 7.8 с; Япония; 5; 5; 4820; 1925; 1670; 2850; 775/1826; 1900; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 212; 7.8; АИ-95; переднее, продольное; 3498; нет; 280 / 206 при 6200; 363 при 4800; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.3; 95.5 × 81.4
123; Infiniti QX70  ; 2014 ; 1 999 000 ; 33 556 ;" Дзержинск
"; 21 апреля; 4,5; 3.7 л; 333 л.с.; автомат; бензин; АИ-95; полный; 6.8 с; Япония; 5; 5; 4865; 1925; 1650; 2885; 376; 2010; автомат; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 233; 6.8; АИ-95; переднее, продольное; 3696; нет; 333 / 245 при 7000; 363 при 5200; V-образное; 6; 4; распределенный впрыск (многоточечный); 11; 95.5 × 86
124; Infiniti EX I (J50) EX35  ; 2009 ; 720 000 ; 117 000 ;" Москва
"; 20 апреля; 4,6; 3.5 л; 302 л.с.; автомат; бензин; АИ-95; полный; 6.9 с; Япония; 5; 5; 4635; 1800; 1600; 2800; 309; 1932; автомат; 7; полный; независимая, пружинная;; дисковые вентилируемые; дисковые вентилируемые; 231; 6.9; АИ-95; переднее, продольное; 3500; нет; 302 / 222 при —;; V-образное; 6; 4; распределенный впрыск (многоточечный);; 
125; Infiniti M IV M25  ; 2010 ; 967 777 ; 115 000 ;" Санкт-Петербург
"; 20 апреля; 4,7; 2.5 л; 222 л.с.; автомат; бензин; АИ-95; задний; 9.2 с; Япония; 4; 5; 4945; 1845; 1500; 2900; 500; 1680; автомат; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 231; 9.2; АИ-95; переднее, продольное; 2496; нет; 222 / 163 при 6400; 253 при 4800; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.5; 85 × 73.3
