;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
207; Daihatsu Storia  ; 2002 ; 180 000 ; 5 000 ;" Чебоксары
"; 22 марта; 4,3; 1.0 л; 64 л.с.; автомат; бензин; АИ-92; передний;; Япония; 5; 5; 3660; 1600; 1450; 2370; ;; автомат; 4; передний; независимая, пружинная;; дисковые вентилируемые; барабанные;;; АИ-92;; 989; нет; 64 / 47 при 7000; 94 при 3600; рядное; 3; 4; распределенный впрыск (многоточечный); 9.5; 72 × 81
208; Daihatsu Sirion II (M2)  ; 2005 ; 230 000 ; 169 000 ;" Москва
"; 21 марта; 4,4; 1.0 л; 69 л.с.; механика; бензин; АИ-95; передний; 13.5 с; Япония; 5; 5; 3600; 1655; 1550; 2430; 235/640; 890; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 160; 13.5; АИ-95; переднее, поперечное; 989; нет; 69 / 50 при 6000; 94 при 4000; рядное; 3; 4; распределенный впрыск (многоточечный); 10; 72 × 81
209; Daihatsu Terios I Kid  ; 2008 ; 450 000 ; 57 000 ;" Москва
"; 15 марта; 4,1; 0.7 л; 64 л.с.; автомат; бензин; АИ-95; полный; 15 с; Япония; 5; 4; 3395; 1475; 1740; 2420; ; 960; автомат; 4; полный; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 135; 15; АИ-95; переднее, продольное; 659; турбонаддув; 64 / 47 при 6400; 107 при 3600; рядное; 3; 4; распределенный впрыск (многоточечный);; 
210; Daihatsu Be-go  ; 2007 ; 640 000 ; 71 000 ;" Москва
"; 13 марта;  ; 1.5 л; 109 л.с.; автомат; бензин; АИ-95; полный;; Япония; 5; 5; 4055; 1695; 1690; 2580; 380/755;; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые; барабанные;;; АИ-95;; 1495; нет; 109 / 80 при 6000; 150 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный);; 
211; Daihatsu Storia  ; 2000 ; 100 000 ; 240 000 ;" Стерлитамак
"; 13 марта; 4,3; 1.0 л; 60 л.с.; автомат; бензин; АИ-92; передний;; Япония; 5; 5; 3660; 1600; 1450; 2370; ; 850; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные;;; АИ-92; переднее, поперечное; 989; нет; 60 / 44 при 6000; 94 при 3600; рядное; 3; 4; распределенный впрыск (многоточечный); 10; 72 × 81
212; Daihatsu Mira VII  ; 2008 ; 190 000 ; 46 000 ;" Волгоград
"; 11 марта;  ; 0.7 л; 58 л.с.; автомат; бензин; АИ-92; передний;; Япония; 3; 5; 3395; 1475; 1425; 2360; ; 750; автомат; 4; передний; независимая, торсионная; полунезависимая, торсионная; дисковые; барабанные;;; АИ-92; переднее, поперечное; 658; нет; 58 / 43 при 7200; 65 при 4000; рядное; 3; 4; распределенный впрыск (многоточечный); 10.8; 63 × 70.4
213; Daihatsu Mira VII  ; 2007 ; 185 000 ; 115 000 ;" Москва
"; 11 марта;  ; 0.7 л; 58 л.с.; автомат; бензин; АИ-92; передний;; Япония; 3; 5; 3395; 1475; 1425; 2360; ; 750; автомат; 4; передний; независимая, торсионная; полунезависимая, торсионная; дисковые; барабанные;;; АИ-92; переднее, поперечное; 658; нет; 58 / 43 при 7200; 65 при 4000; рядное; 3; 4; распределенный впрыск (многоточечный); 10.8; 63 × 70.4
214; Daihatsu Atrai II  ; 2007 ; 609 000 ; 70 500 ;" Нижний Новгород
"; 6 марта;  ; 0.7 л; 64 л.с.; автомат; бензин;; полный;; Япония; 5; 4; 3395; 1475; 1875; 2450; ;; автомат; 4; полный; независимая, пружинная;; дисковые вентилируемые;;;;;; 659; турбонаддув; 64 / 47 при 6400; 107 при 3600; рядное; 3;;;; 
215; Daihatsu Move V  ; 2012 ; 400 000 ; 64 000 ;" Дмитров
"; 27 февраля;  ; 0.7 л; 52 л.с.; вариатор; бензин; АИ-95; передний;; Япония; 5; 5; 3395; 1475; 1635; 2455; ; 820; вариатор;; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; барабанные;;; АИ-95; переднее, поперечное; 658; нет; 52 / 38 при 7200; 60 при 4000; рядное; 3; 4; распределенный впрыск (многоточечный);; 
216; Daihatsu Terios I Kid  ; 2000 ; 180 000 ; 230 240 ;" Орехово-Зуево
"; 29 января; 4,1; 0.7 л; 60 л.с.; автомат; бензин; АИ-95; полный; 17 с; Япония; 5; 4; 3395; 1475; 1740; 2420; ; 960; автомат; 4; полный; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 132; 17; АИ-95; переднее, продольное; 659; турбонаддув; 60 / 44 при 6800; 84 при 4400; рядное; 3; 4; распределенный впрыск (многоточечный);; 
217; Daihatsu Move V  ; 2012 ; 270 000 ; 60 000 ;" Зеленоград
"; 1 января;  ; 0.7 л; 52 л.с.; вариатор; бензин; АИ-95; передний;; Япония; 5; 5; 3395; 1475; 1635; 2455; ; 820; вариатор;; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; барабанные;;; АИ-95; переднее, поперечное; 658; нет; 52 / 38 при 7200; 60 при 4000; рядное; 3; 4; распределенный впрыск (многоточечный);; 
218; Daihatsu YRV  ; 2003 ; 200 000 ; 1 000 000 ;" Санкт-Петербург
"; 30 декабря 2017; 3,8; 1.3 л; 140 л.с.; автомат; бензин; АИ-92; полный;; Япония; 5; 5; 3765; 1625; 1535; 2370; 240/1080; 1000; автомат; 4; полный; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; барабанные;;; АИ-92; переднее, поперечное; 1297; турбонаддув; 140 / 103 при 6400; 177 при 3200; рядное; 4; 4; распределенный впрыск (многоточечный); 8.5; 72 × 79.7
219; Daihatsu Gran Move  ; 1998 ; 345 000 ; 270 000 ;" Москва
"; 22 ноября 2017;  ; 1.6 л; 91 л.с.; автомат; бензин;; передний; 14.4 с; Япония; 5; 5; 4100; 1640; 1580; 2395; 400/1490; 1095; автомат; 4; передний; независимая, пружинная;; дисковые; дисковые; 160; 14.4;; переднее, поперечное; 1590; нет; 91 / 67 при 6000; 126 при 3600; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 76 × 87.6
220; Daihatsu Tanto II  ; 2013 ; 349 000 ; 32 000 ;" Москва
"; 29 октября 2017;  ; 0.7 л; 64 л.с.; вариатор; бензин; АИ-92; передний;; Япония; 4; 4; 3395; 1475; 1725; 2440; ; 960; вариатор;; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; барабанные;;; АИ-92; переднее, поперечное; 659; турбонаддув; 64 / 47 при 6400; 103 при 3200; рядное; 3; 4; распределенный впрыск (многоточечный); 8.5; 68 × 60.5
221; Daihatsu Terios I Kid  ; 2005 ; 375 000 ; 68 402 ;" Санкт-Петербург
"; 13 октября 2017; 4,1; 0.7 л; 60 л.с.; автомат; бензин; АИ-95; полный; 17 с; Япония; 5; 4; 3395; 1475; 1740; 2420; ; 960; автомат; 4; полный; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 132; 17; АИ-95; переднее, продольное; 659; турбонаддув; 60 / 44 при 6800; 84 при 4400; рядное; 3; 4; распределенный впрыск (многоточечный);; 
222; Daihatsu Mira VII  ; 2009 ; 200 000 ; 82 300 ;" Санкт-Петербург
"; 19 сентября 2017;  ; 0.7 л; 58 л.с.; автомат; бензин; АИ-92; передний;; Япония; 3; 5; 3395; 1475; 1425; 2360; ; 750; автомат; 4; передний; независимая, торсионная; полунезависимая, торсионная; дисковые; барабанные;;; АИ-92; переднее, поперечное; 658; нет; 58 / 43 при 7200; 65 при 4000; рядное; 3; 4; распределенный впрыск (многоточечный); 10.8; 63 × 70.4
223; Daihatsu Terios I  ; 1998 ; 190 000 ; 207 000 ;" Санкт-Петербург
"; 20 апреля; 4,1; 1.3 л; 86 л.с.; автомат; бензин; АИ-95; полный; 16.1 с; Япония; 5; 5; 3845; 1555; 1695; 2420; 205; 1050; автомат; 4; полный; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 145; 16.1; АИ-95; переднее, поперечное; 1296; нет; 86 / 63 при 6000; 120 при 3200; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 76 × 71.4
