;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
137; BYD F3 I  ; 2011 ; 200 000 ; 93 000 ; 19 октября 2017;  ; 1.5 л; 95 л.с.; механика; бензин; АИ-92; передний; 12.1 с; Китай; 4; 5; 4533; 1705; 1490; 2600; 460; 1200; механика; 5; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; дисковые; 170; 12.1; АИ-92; переднее, поперечное; 1468; нет; 95 / 70 при 6000; 120 при 5000; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 76 × 84.6
138; BYD F3 I  ; 2008 ; 250 000 ; 185 624 ; 31 августа 2017;  ; 1.6 л; 100 л.с.; механика; бензин; АИ-92; передний; 12.3 с; Китай; 4; 5; 4533; 1705; 1490; 2600; 460; 1200; механика; 5; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; дисковые; 180; 12.3; АИ-92; переднее, продольное; 1584; нет; 100 / 74 при 6000; 134 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 76 × 87.3
139; BYD Flyer  ; 2007 ; 70 000 ; 99 000 ; 13 июня 2017; 3,3; 0.8 л; 40 л.с.; механика; бензин; АИ-92; передний; 25 с; Китай; 5; 5; 3605; 1468; 1470; 2300; 128; 720; механика; 4; передний; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 118; 25; АИ-92; переднее, поперечное; 796; нет; 40 / 29 при 5000; 62 при 4500; рядное; 3; 2; распределенный впрыск (многоточечный); 9.4; 68.5 × 72
140; BYD Flyer  ; 2007 ; 80 000 ; 40 000 ; 27 мая 2017; 3,3; 0.8 л; 40 л.с.; механика; бензин; АИ-92; передний; 25 с; Китай; 5; 5; 3605; 1468; 1470; 2300; 128; 720; механика; 4; передний; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 118; 25; АИ-92; переднее, поперечное; 796; нет; 40 / 29 при 5000; 62 при 4500; рядное; 3; 2; распределенный впрыск (многоточечный); 9.4; 68.5 × 72
141; BYD F3 I  ; 2008 ; 150 000 ; 105 000 ; 28 марта;  ; 1.6 л; 100 л.с.; механика; бензин; АИ-92; передний; 12.3 с; Китай; 4; 5; 4533; 1705; 1490; 2600; 460; 1200; механика; 5; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; дисковые; 180; 12.3; АИ-92; переднее, продольное; 1584; нет; 100 / 74 при 6000; 134 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 76 × 87.3
142; BYD F3 I  ; 2008 ; 105 000 ; 180 000 ; 19 апреля;  ; 1.6 л; 100 л.с.; механика; бензин; АИ-92; передний; 11.5 с; Китай; 5; 5; 4325; 1705; 1490; 2600; 370; 1170; механика; 5; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; дисковые; 180; 11.5; АИ-92;; 1584; нет; 100 / 74 при 6000; 134 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 
143; BYD F3 I  ; 2008 ; 120 000 ; 150 000 ; 20 марта;  ; 1.6 л; 100 л.с.; механика; бензин; АИ-92; передний; 12.3 с; Китай; 4; 5; 4533; 1705; 1490; 2600; 460; 1200; механика; 5; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; дисковые; 180; 12.3; АИ-92; переднее, продольное; 1584; нет; 100 / 74 при 6000; 134 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 76 × 87.3
144; BYD F3 I  ; 2008 ; 140 000 ; 100 486 ; 12 марта;  ; 1.5 л; 99 л.с.; механика; бензин; АИ-92; передний; 12.1 с; Китай; 5; 5; 4325; 1705; 1490; 2600; 370; 1170; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 170; 12.1; АИ-92; переднее, поперечное; 1468; нет; 99 / 73 при 6000; 134 при 4000 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 76 × 84.6
145; BYD F3 II  ; 2012 ; 260 000 ; 114 000 ; 12 апреля; 3,9; 1.5 л; 107 л.с.; механика; бензин; АИ-92; передний; 11 с; Китай; 4; 5; 4568; 1716; 1480; 2615; 430; 1210; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 170; 11; АИ-92; переднее, поперечное; 1497; нет; 107 / 79 при 5800; 145 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.6; 
146; BYD Flyer  ; 2008 ; 92 000 ; 110 000 ; 12 апреля; 3,3; 0.8 л; 40 л.с.; механика; бензин; АИ-92; передний; 25 с; Китай; 5; 5; 3605; 1468; 1470; 2300; 128; 720; механика; 4; передний; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 118; 25; АИ-92; переднее, поперечное; 796; нет; 40 / 29 при 5000; 62 при 4500; рядное; 3; 2; распределенный впрыск (многоточечный); 9.4; 68.5 × 72
147; BYD F3 I  ; 2007 ; 148 000 ; 187 000 ; 10 апреля;  ; 1.5 л; 95 л.с.; механика; бензин; АИ-92; передний; 12.1 с; Китай; 4; 5; 4533; 1705; 1490; 2600; 460; 1200; механика; 5; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; дисковые; 170; 12.1; АИ-92; переднее, поперечное; 1468; нет; 95 / 70 при 6000; 120 при 5000; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 76 × 84.6
148; BYD F3 II  ; 2012 ; 360 000 ; 90 000 ; 7 апреля; 3,9; 1.5 л; 107 л.с.; механика; бензин; АИ-92; передний; 11 с; Китай; 4; 5; 4568; 1716; 1480; 2615; 430; 1210; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 170; 11; АИ-92; переднее, поперечное; 1497; нет; 107 / 79 при 5800; 145 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.6; 
149; BYD F3 I  ; 2008 ; 170 000 ; 160 000 ; 7 апреля;  ; 1.6 л; 100 л.с.; механика; бензин; АИ-92; передний; 12.3 с; Китай; 4; 5; 4533; 1705; 1490; 2600; 460; 1200; механика; 5; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; дисковые; 180; 12.3; АИ-92; переднее, продольное; 1584; нет; 100 / 74 при 6000; 134 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 76 × 87.3
150; BYD F3 I  ; 2008 ; 166 000 ; 140 000 ; 6 апреля;  ; 1.6 л; 100 л.с.; механика; бензин; АИ-92; передний; 12.3 с; Китай; 4; 5; 4533; 1705; 1490; 2600; 460; 1200; механика; 5; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; дисковые; 180; 12.3; АИ-92; переднее, продольное; 1584; нет; 100 / 74 при 6000; 134 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 76 × 87.3
