;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
133; Lincoln Navigator II  ; 2003 ; 590 000 ; 300 000 ; 4 марта; 4,6; 5.4 л; 304 л.с.; автомат; бензин; АИ-92; полный; 9.3 с; США; 5; 5, 8; 5232; 2038; 1980; 3020; 507/2965; 2705; автомат; 4; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые; 170; 9.3; АИ-92; переднее, продольное; 5398; нет; 304 / 224 при 5000; 481 при 2750; V-образное; 8; 3; распределенный впрыск (многоточечный); 9.5; 90.2 × 105.7
134; Lincoln Navigator II  ; 2003 ; 630 000 ; 297 000 ; 10 февраля; 4,6; 5.4 л; 304 л.с.; автомат; бензин; АИ-92; полный; 9.3 с; США; 5; 5, 8; 5232; 2038; 1980; 3020; 507/2965; 2705; автомат; 4; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые; 170; 9.3; АИ-92; переднее, продольное; 5398; нет; 304 / 224 при 5000; 481 при 2750; V-образное; 8; 3; распределенный впрыск (многоточечный); 9.5; 90.2 × 105.7
135; Lincoln Town Car III Рестайлинг  ; 2004 ; 550 000 ; 140 000 ; 30 июня 2017;  ; 4.6 л; 242 л.с.; автомат; бензин; АИ-92; задний; 9.5 с; США; 4; 6; 5490; 1985; 1470; 2990; 595; 1990; автомат; 4; задний; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые; 177; 9.5; АИ-92; переднее, продольное; 4601; нет; 242 / 178 при 4900; 389 при 4100; V-образное; 8; 2; распределенный впрыск (многоточечный); 9.4; 90.2 × 90
136; Lincoln LS I  ; 2001 ; 350 000 ; 205 000 ; 1 июня 2017; 4,6; 3.0 л; 210 л.с.; автомат; бензин; АИ-92; задний;; США; 4; 5; 4925; 1860; 1425; 2908; 382;; автомат; 5; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-92; переднее, продольное; 2967; нет; 210 / 154 при 6500; 278 при 4750; V-образное; 6; 4; распределенный впрыск (многоточечный); 10; 89 × 79.5
137; Lincoln Town Car III  ; 2001 ; 450 000 ; 202 000 ; 19 марта;  ; 4.6 л; 208 л.с.; автомат; бензин; АИ-92; задний; 9.5 с; США; 4; 6; 5470; 1985; 1470; 2990; 583; 1820; автомат; 4; задний; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые; 180; 9.5; АИ-92; переднее, продольное; 4601; нет; 208 / 152 при 4500; 380 при 3000; V-образное; 8; 2; распределенный впрыск (многоточечный); 9.4; 90.2 × 90
138; Lincoln Navigator III  ; 2006 ; 999 000 ; 170 000 ; 16 марта;  ; 5.4 л; 304 л.с.; автомат; бензин; АИ-92; полный; 8.3 с; США; 5; 5, 8; 5293; 2002; 1989; 3023; 515/2931; 2755; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 190; 8.3; АИ-92; переднее, продольное; 5408; нет; 304 / 223 при 5000; 495 при 3750; V-образное; 8; 3; распределенный впрыск (многоточечный); 9.8; 90.2 × 105.9
139; Lincoln Mark VIII  ; 1994 ; 1 250 000 ; 149 000 ; 14 марта;  ; 4.6 л; 284 л.с.; автомат; бензин; АИ-95; задний; 7.9 с; США; 2; 5; 5265; 1900; 1360; 2870; 900; 1715; автомат; 4; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые; дисковые; 215; 7.9; АИ-95; переднее, продольное; 4601; нет; 284 / 209 при 5750; 387 при 4500; V-образное; 8; 4; распределенный впрыск (многоточечный); 9.9; 90.2 × 90
140; Lincoln Town Car III  ; 2003 ; 700 000 ; 70 000 ; 11 марта;  ; 4.6 л; 223 л.с.; автомат; бензин; АИ-92; задний; 9.5 с; США; 4; 6; 5470; 1985; 1470; 2990; 583; 1950; автомат; 4; задний; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые; 180; 9.5; АИ-92; переднее, продольное; 4601; нет; 223 / 164 при 4750; 360 при 3000; V-образное; 8; 2; распределенный впрыск (многоточечный); 9.4; 90.2 × 90
141; Lincoln Town Car II  ; 1991 ; 650 000 ; 300 000 ; 9 марта; 4,5; 4.6 л; 190 л.с.; автомат; бензин; АИ-92; задний;; США; 4; 6; 5560; 1953; 1440; 2982; ; 1800; автомат; 4; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-92; переднее, продольное; 4601; нет; 190 / 140 при 4500; 359 при 3250; V-образное; 8; 2; распределенный впрыск (многоточечный); 9; 101.6 × 76.2
142; Lincoln MKZ II  ; 2013 ; 1 451 490 ; 70 000 ; 18 февраля;  ; 2.0 л; 141 л.с.; вариатор; гибрид; АИ-95; передний;; США; 4; 5; 4930; 1864; 1478; 2850; 436; 1736; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые;;; АИ-95; переднее, поперечное; 1999; нет; 141 / 104 при 6000; 175 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
143; Lincoln Town Car II  ; 1992 ; 520 000 ; 280 000 ; 15 декабря 2017; 4,5; 4.6 л; 190 л.с.; автомат; бензин; АИ-92; задний;; США; 4; 6; 5560; 1953; 1440; 2982; ; 1800; автомат; 4; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-92; переднее, продольное; 4601; нет; 190 / 140 при 4500; 359 при 3250; V-образное; 8; 2; распределенный впрыск (многоточечный); 9; 101.6 × 76.2
