;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
67; GMC Acadia I  ; 2008 ; 850 000 ; 229 000 ; 16 февраля;  ; 3.6 л; 279 л.с.; автомат; бензин; АИ-95; полный; 8.4 с; США; 5; 7, 8; 5108; 2004; 1775; 3020; 558/3310; 2235; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 175; 8.4; АИ-95; переднее, поперечное; 3564; нет; 279 / 205 при 6600; 340 при 3200; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.2; 94 × 85.6
68; GMC Yukon I (GMT400)  ; 1996 ; 450 000 ; 276 000 ; 15 февраля;  ; 5.7 л; 258 л.с.; автомат; бензин; АИ-92; полный;; США; 3; 5; 4775; 1956; 1829; 2832; 3347; 2280; автомат; 4; полный; независимая, пружинная; зависимая, пружинная; дисковые; барабанные;;; АИ-92; переднее, продольное; 5733; нет; 258 / 190 при 4600; 447 при 2800; V-образное; 8; 2; распределенный впрыск (многоточечный);; 
69; GMC Savana I Рестайлинг  ; 2004 ; 820 000 ; 67 500 ; 8 февраля; 5,0; 5.3 л; 301 л.с.; автомат; бензин; АИ-92; задний;; США; 4; 8; 5692; 2012; 2126; 3429; ;; автомат; 4; задний; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-92;; 5327; нет; 301 / 221 при 4500; 330 при 4500; V-образное; 8; 2; распределенный впрыск (многоточечный);; 
70; GMC Yukon I (GMT400)  ; 1999 ; 930 000 ; 420 000 ; 21 ноября 2017;  ; 5.7 л; 258 л.с.; автомат; бензин; АИ-92; полный;; США; 5; 5; 5070; 1951; 1848; 2985; 3347; 2280; автомат; 4; полный; независимая, пружинная; зависимая, пружинная; дисковые; барабанные;;; АИ-92; переднее, продольное; 5733; нет; 258 / 190 при 4600; 447 при 2800; V-образное; 8; 2; распределенный впрыск (многоточечный);; 
71; GMC Yukon II (GMT800) XL 1500  ; 2002 ; 550 000 ; 380 000 ; 21 ноября 2017;  ; 6.0 л; 304 л.с.; автомат; бензин; АИ-92; полный;; США; 5; 5, 7; 5570; 2002; 1923; 3302; 1294/3726; 2400; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые;;; АИ-92; переднее, продольное; 5967; нет; 304 / 224 при 4800; 481 при 4000; V-образное; 8; 2; распределенный впрыск (многоточечный); 9.4; 101.6 × 92
72; GMC Jimmy  ; 1996 ; 180 000 ; 280 000 ; 15 ноября 2017; 4,5; 4.3 л; 192 л.с.; автомат; бензин; АИ-95; полный; 13.8 с; США; 5; 5; 4668; 1722; 1633; 2718; 2495; 1785; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 175; 13.8; АИ-95; переднее, продольное; 4300; нет; 192 / 141 при 4400; 339 при 2800; V-образное; 6; 2; распределенный впрыск (многоточечный); 9.2; 101.6 × 88.4
73; GMC Savana I Рестайлинг  ; 2012 ; 2 200 000 ; 300 000 ; 19 февраля; 5,0; 5.3 л; 301 л.с.; автомат; бензин; АИ-92; полный;; США; 4; 8; 5692; 2012; 2126; 3429; ;; автомат; 4; полный; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-92;; 5327; нет; 301 / 221 при 4500; 330 при 4500; V-образное; 8; 2; распределенный впрыск (многоточечный);; 
74; GMC Savana I Рестайлинг  ; 2016 ; 9 299 999 ; 26 ; 19 апреля; 5,0; 5.3 л; 301 л.с.; автомат; бензин; АИ-92; полный;; США; 4; 8; 5692; 2012; 2126; 3429; ;; автомат; 4; полный; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-92;; 5327; нет; 301 / 221 при 4500; 330 при 4500; V-образное; 8; 2; распределенный впрыск (многоточечный);; 
75; GMC Sierra III (K2XX) Рестайлинг  ; 2017 ; 5 505 000 ; Нов; 13 апреля;  ; 6.2 л; 420 л.с.; автомат; бензин; АИ-95; полный;; США; 4; 5, 6; 5825; 2032; 1884; 3645; 1512; 2486; автомат; 6; полный; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, продольное; 6162; нет; 420 / 313 при 5600; 623 при 4100; V-образное; 8; 2; непосредственный впрыск (прямой); 11.5; 103.25 × 92
76; GMC Savana I Рестайлинг  ; 2016 ; 9 399 999 ; 12 ; 1 апреля; 5,0; 5.3 л; 301 л.с.; автомат; бензин; АИ-92; полный;; США; 4; 8; 5692; 2012; 2126; 3429; ;; автомат; 4; полный; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-92;; 5327; нет; 301 / 221 при 4500; 330 при 4500; V-образное; 8; 2; распределенный впрыск (многоточечный);; 
77; GMC Savana I Рестайлинг  ; 2016 ; 10 191 308 ; 10 ; 4 ноября 2016; 5,0; 4.8 л; 285 л.с.; автомат; бензин;; задний;; США; 4; 8; 5692; 2012; 2126; 3429; ;; автомат; 4; задний; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; дисковые вентилируемые;;;; переднее, продольное; 4807; нет; 285 / 210 при 5400; 400 при 4600; V-образное; 8; 2; распределенный впрыск (многоточечный); 9.2; 96 × 83
78; GMC Yukon IV (GMT K2UG)  ; 2018 ; 8 058 000 ; Нов; 6 марта;  ; 6.2 л; 420 л.с.; автомат; бензин; АИ-95; полный;; США; 5; 9; 5179; 2044; 1889; 2946; 2681; 2588; автомат; 8; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-95; переднее, продольное; 6162; нет; 420 / 313 при 5600; 623 при 4100; V-образное; 8; 2; непосредственный впрыск (прямой); 11.5; 103.3 × 92
79; GMC Sierra III (K2XX) Рестайлинг  ; 2018 ; 4 162 000 ; Нов; 6 марта;  ; 5.3 л; 355 л.с.; автомат; бензин; АИ-92; полный;; США; 4; 5, 6; 5828; 2032; 1876; 3645; 1728; 2430; автомат; 8; полный; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; дисковые;;; АИ-92; переднее, продольное; 5328; нет; 355 / 250 при 5600; 519 при 4100; V-образное; 8; 2; непосредственный впрыск (прямой); 11; 96 × 92
80; GMC Yukon IV (GMT K2UG)  ; 2018 ; 8 549 000 ; Нов; 6 марта;  ; 6.2 л; 420 л.с.; автомат; бензин; АИ-95; полный;; США; 5; 9; 5179; 2044; 1889; 2946; 2681; 2588; автомат; 8; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-95; переднее, продольное; 6162; нет; 420 / 313 при 5600; 623 при 4100; V-образное; 8; 2; непосредственный впрыск (прямой); 11.5; 103.3 × 92
81; GMC Yukon IV (GMT K2UG)  ; 2018 ; 8 259 000 ; Нов; 6 марта;  ; 6.2 л; 420 л.с.; автомат; бензин; АИ-95; полный;; США; 5; 9; 5179; 2044; 1889; 2946; 2681; 2588; автомат; 8; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-95; переднее, продольное; 6162; нет; 420 / 313 при 5600; 623 при 4100; V-образное; 8; 2; непосредственный впрыск (прямой); 11.5; 103.3 × 92
82; GMC Sierra III (K2XX) Рестайлинг  ; 2018 ; 5 200 000 ; Нов; 17 февраля;  ; 6.2 л; 420 л.с.; автомат; бензин; АИ-95; полный;; США; 4; 5, 6; 5825; 2032; 1884; 3645; 1512; 2486; автомат; 6; полный; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, продольное; 6162; нет; 420 / 313 при 5600; 623 при 4100; V-образное; 8; 2; непосредственный впрыск (прямой); 11.5; 103.25 × 92
83; GMC Sierra III (K2XX) Рестайлинг  ; 2018 ; 5 310 000 ; Нов; 17 февраля;  ; 6.2 л; 420 л.с.; автомат; бензин; АИ-95; полный;; США; 4; 5, 6; 5825; 2032; 1884; 3645; 1512; 2486; автомат; 6; полный; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, продольное; 6162; нет; 420 / 313 при 5600; 623 при 4100; V-образное; 8; 2; непосредственный впрыск (прямой); 11.5; 103.25 × 92
84; GMC Sierra III (K2XX) Рестайлинг  ; 2018 ; 5 310 000 ; Нов; 11 февраля;  ; 6.2 л; 420 л.с.; автомат; бензин; АИ-95; полный;; США; 4; 5, 6; 5825; 2032; 1884; 3645; 1512; 2486; автомат; 6; полный; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, продольное; 6162; нет; 420 / 313 при 5600; 623 при 4100; V-образное; 8; 2; непосредственный впрыск (прямой); 11.5; 103.25 × 92
