;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
101; Maserati Quattroporte VI Рестайлинг Diesel  ; 2016 ; 6 490 000 ; Нов; 12 февраля;  ; 3.0 л; 275 л.с.; автомат; дизель; ДТ; задний; 6.4 с; Италия; 4; 5; 5264; 1948; 1481; 3171; 530; 1925; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 252; 6.4; ДТ; переднее, продольное; 2987; турбонаддув; 275 / 202 при 4000; 600 при 2000 – 2600; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 83 × 92
102; Maserati Ghibli III Diesel  ; 2017 ; 6 370 200 ; Нов; 16 января;  ; 3.0 л; 275 л.с.; автомат; дизель; ДТ; задний; 6.3 с; Италия; 4; 5; 4971; 1945; 1461; 2998; 500; 1835; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 250; 6.3; ДТ; переднее, продольное; 2987; турбонаддув; 275 / 202 при 4000; 570 при 2000 – 2600; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 83 × 92
103; Maserati Ghibli III Diesel  ; 2017 ; 5 815 200 ; Нов; 16 января;  ; 3.0 л; 275 л.с.; автомат; дизель; ДТ; задний; 6.3 с; Италия; 4; 5; 4971; 1945; 1461; 2998; 500; 1835; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 250; 6.3; ДТ; переднее, продольное; 2987; турбонаддув; 275 / 202 при 4000; 570 при 2000 – 2600; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 83 × 92
104; Maserati Ghibli III S Q4  ; 2016 ; 6 590 000 ; 1 000 ; 15 ноября 2017;  ; 3.0 л; 410 л.с.; автомат; бензин; АИ-95; полный; 4.8 с; Италия; 4; 5; 4971; 1945; 1461; 2998; 500; 1870; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 284; 4.8; АИ-95; переднее, продольное; 2979; турбонаддув; 410 / 301 при 5500; 550 при 4500 – 5000; V-образное; 6; 4; непосредственный впрыск (прямой); 9.7; 86.5 × 84.5
105; Maserati GranTurismo  ; 2008 ; 3 333 333 ; 11 500 ; 22 сентября 2017;  ; 4.2 л; 405 л.с.; автомат; бензин; АИ-98; задний; 5.2 с; Италия; 2; 4; 4881; 1847; 1353; 2942; 260; 1880; автомат; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 285; 5.2; АИ-98; переднее, продольное; 4244; нет; 405 / 298 при 7100; 460 при 4750; V-образное; 8; 4; распределенный впрыск (многоточечный); 11; 92 × 79.8
106; Maserati Levante I S  ; 2017 ; 5 999 999 ; 5 500 ; 15 декабря 2017;  ; 3.0 л; 430 л.с.; автомат; бензин; АИ-95; полный; 5.2 с; Италия; 5; 5; 5003; 1968; 1679; 3004; 580; 2109; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 264; 5.2; АИ-95; переднее, продольное; 2979; турбонаддув; 430 / 316 при 5750; 580 при 5000; V-образное; 6; 4; непосредственный впрыск (прямой); 9.7; 86.5 × 84.5
107; Maserati Quattroporte V AMT  ; 2006 ; 1 000 000 ; 30 000 ; 22 августа 2017; 4,7; 4.2 л; 400 л.с.; робот; бензин; АИ-95; задний; 5.6 с; Италия; 4; 4; 5052; 1895; 1438; 3064; 450; 1970; робот; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 275; 5.6; АИ-95; переднее, продольное; 4244; нет; 400 / 294 при 7000; 460 при 4250; V-образное; 8; 4; распределенный впрыск (многоточечный); 11; 92 × 79.8
108; Maserati Quattroporte V AMT  ; 2006 ; 647 000 ; 106 000 ; 20 апреля; 4,7; 4.2 л; 400 л.с.; робот; бензин; АИ-95; задний; 5.6 с; Италия; 4; 4; 5052; 1895; 1438; 3064; 450; 1970; робот; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 275; 5.6; АИ-95; переднее, продольное; 4244; нет; 400 / 294 при 7000; 460 при 4250; V-образное; 8; 4; распределенный впрыск (многоточечный); 11; 92 × 79.8
109; Maserati Quattroporte VI S Q4  ; 2013 ; 2 300 000 ; 55 000 ; 20 апреля;  ; 3.0 л; 410 л.с.; автомат; бензин; АИ-95; полный; 4.9 с; Италия; 4; 5; 5262; 1948; 1481; 3171; 530; 1920; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 283; 4.9; АИ-95; переднее, продольное; 2979; турбонаддув; 410 / 301 при 5500; 550 при 1750 – 5000; V-образное; 6; 4; непосредственный впрыск (прямой); 9.7; 86.5 × 84.5
110; Maserati Quattroporte IV  ; 1997 ; 900 000 ; 58 702 ; 15 апреля;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111; Maserati Levante I  ; 2017 ; 6 821 316 ; 50 ; 27 января;  ; 3.0 л; 350 л.с.; автомат; бензин; АИ-95; полный; 6 с; Италия; 5; 5; 5003; 1968; 1679; 3004; 580; 2109; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 251; 6; АИ-95; переднее, продольное; 2979; турбонаддув; 350 / 257 при 5750; 500 при 4500; V-образное; 6; 4; непосредственный впрыск (прямой); 9.7; 86.5 × 84.5
112; Maserati Quattroporte V  ; 2007 ; 1 270 000 ; 45 000 ; 29 марта; 4,7; 4.2 л; 400 л.с.; автомат; бензин; АИ-98; задний; 5.6 с; Италия; 4; 4; 5052; 1895; 1438; 3064; 450; 1990; автомат; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 270; 5.6; АИ-98; переднее, продольное; 4244; нет; 400 / 295 при 7000; 460 при 4750; V-образное; 8; 4; распределенный впрыск (многоточечный); 11; 92 × 79.8
113; Maserati Levante I  ; 2017 ; 5 950 000 ; 3 000 ; 21 марта;  ; 3.0 л; 350 л.с.; автомат; бензин; АИ-95; полный; 6 с; Италия; 5; 5; 5003; 1968; 1679; 3004; 580; 2109; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 251; 6; АИ-95; переднее, продольное; 2979; турбонаддув; 350 / 257 при 5750; 500 при 4500; V-образное; 6; 4; непосредственный впрыск (прямой); 9.7; 86.5 × 84.5
