;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
31; Ferrari F12berlinetta  ; 2014 ; 17 500 000 ; 3 500 ; 14 декабря 2017;  ; 6.3 л; 740 л.с.; робот; бензин; АИ-98; задний; 3.1 с; Италия; 2; 2; 4618; 1942; 1273; 2720; 320/500; 1530; робот; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 340; 3.1; АИ-98; переднее, продольное; 6262; нет; 740 / 545 при 8250; 690 при 6000; V-образное; 12; 4; непосредственный впрыск (прямой); 13.5; 94 × 75.2
32; Ferrari 612 Scaglietti  ; 2008 ; 6 200 000 ; 14 700 ; 4 апреля;  ; 5.8 л; 540 л.с.; автомат; бензин; АИ-98; задний;; Италия; 2; 4; 4902; 1957; 1344; 2950; 240;; автомат; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-98;; 5748; нет; 540 / 397 при 7250; 589 при 5250; V-образное; 12; 4; распределенный впрыск (многоточечный); 11.2; 89 × 77
33; Ferrari California I  ; 2009 ; 6 400 000 ; 29 000 ; 11 марта;  ; 4.3 л; 460 л.с.; робот; бензин; АИ-98; задний; 4 с; Италия; 2; 4; 4563; 1902; 1308; 2670; 240/340; 1735; робот; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 310; 4; АИ-98; переднее, продольное; 4297; нет; 460 / 338 при 7750; 485 при 5000; V-образное; 8; 4; непосредственный впрыск (прямой); 12.2; 94 × 77.4
34; Ferrari F430 Spider  ; 2007 ; 5 799 000 ; 11 500 ; 12 декабря 2017; 4,6; 4.3 л; 490 л.с.; робот; бензин; АИ-95; задний;; Италия; 2; 2; 4512; 1923; 1234; 2600; 250;; робот; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-95;; 4308; нет; 490 / 360 при 8500; 465 при 5250; V-образное; 8; 4; распределенный впрыск (многоточечный); 11.3; 92 × 81
35; Ferrari GTC4Lusso  ; 2018 ; 42 150 000 ; Нов; 20 марта;  ; 6.3 л; 690 л.с.; робот; бензин; АИ-98; полный; 3.4 с; Италия; 3; 4; 4922; 1980; 1383; 2990; 450; 1790; робот; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 335; 3.4; АИ-98; переднее, продольное; 6262; нет; 690 / 507 при 8000; 697 при 5750; V-образное; 12; 4; непосредственный впрыск (прямой); 13.5; 94 × 75.2
36; Ferrari GTC4Lusso T  ; 2018 ; 21 750 000 ; Нов; 13 марта;  ; 3.9 л; 610 л.с.; робот; бензин; АИ-98; задний; 3.5 с; Италия; 3; 4; 4922; 1980; 1383; 2990; 450; 1740; робот; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 320; 3.5; АИ-98; переднее, продольное; 3855; турбонаддув; 610 / 449 при 7500; 760 при 3000 – 5250; V-образное; 8; 4; непосредственный впрыск (прямой); 9.4; 86.5 × 82
37; Ferrari GTC4Lusso T  ; 2018 ; 20 998 000 ; Нов; 5 февраля;  ; 3.9 л; 610 л.с.; робот; бензин; АИ-98; задний; 3.5 с; Италия; 3; 4; 4922; 1980; 1383; 2990; 450; 1740; робот; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 320; 3.5; АИ-98; переднее, продольное; 3855; турбонаддув; 610 / 449 при 7500; 760 при 3000 – 5250; V-образное; 8; 4; непосредственный впрыск (прямой); 9.4; 86.5 × 82
38; Ferrari GTC4Lusso T  ; 2018 ; 20 998 000 ; Нов; 5 февраля;  ; 3.9 л; 610 л.с.; робот; бензин; АИ-98; задний; 3.5 с; Италия; 3; 4; 4922; 1980; 1383; 2990; 450; 1740; робот; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 320; 3.5; АИ-98; переднее, продольное; 3855; турбонаддув; 610 / 449 при 7500; 760 при 3000 – 5250; V-образное; 8; 4; непосредственный впрыск (прямой); 9.4; 86.5 × 82
39; Ferrari GTC4Lusso  ; 2018 ; 22 890 000 ; Нов; 16 января;  ; 6.3 л; 690 л.с.; робот; бензин; АИ-98; полный; 3.4 с; Италия; 3; 4; 4922; 1980; 1383; 2990; 450; 1790; робот; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 335; 3.4; АИ-98; переднее, продольное; 6262; нет; 690 / 507 при 8000; 697 при 5750; V-образное; 12; 4; непосредственный впрыск (прямой); 13.5; 94 × 75.2
40; Ferrari GTC4Lusso T  ; 2017 ; 17 900 000 ; Нов; 31 октября 2017;  ; 3.9 л; 610 л.с.; робот; бензин; АИ-98; задний; 3.5 с; Италия; 3; 4; 4922; 1980; 1383; 2990; 450; 1740; робот; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 320; 3.5; АИ-98; переднее, продольное; 3855; турбонаддув; 610 / 449 при 7500; 760 при 3000 – 5250; V-образное; 8; 4; непосредственный впрыск (прямой); 9.4; 86.5 × 82
41; Ferrari 488 Spider  ; 2017 ; 22 700 000 ; Нов; 5 октября 2017; 4,2; 3.9 л; 670 л.с.; робот; бензин; АИ-98; задний; 3 с; Италия; 2; 2; 4568; 1952; 1211; 2650; 230; 1525; робот; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 325; 3; АИ-98; центральное; 3902; турбонаддув; 670 / 492 при 8000; 760 при 3000; V-образное; 8; 4; непосредственный впрыск (прямой); 9.4; 86.5 × 83
42; Ferrari 488 Spider  ; 2017 ; 23 000 000 ; Нов; 5 октября 2017; 4,2; 3.9 л; 670 л.с.; робот; бензин; АИ-98; задний; 3 с; Италия; 2; 2; 4568; 1952; 1211; 2650; 230; 1525; робот; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 325; 3; АИ-98; центральное; 3902; турбонаддув; 670 / 492 при 8000; 760 при 3000; V-образное; 8; 4; непосредственный впрыск (прямой); 9.4; 86.5 × 83
43; Ferrari Portofino  ; 2018 ; 15 980 000 ; Нов; 31 августа 2017;  ; 3.9 л; 600 л.с.; робот; бензин; АИ-98; задний; 3.5 с; Италия; 2; 4; 4586; 1938; 1318; 2670; ;; робот; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 320; 3.5; АИ-98; переднее, продольное; 3855; турбонаддув; 600 / 441 при 7500; 760 при 3000 – 5250; V-образное; 8; 4; непосредственный впрыск (прямой);; 86.5 × 82
44; Ferrari 488 Spider  ; 2017 ; 22 590 000 ; Нов; 14 августа 2017; 4,2; 3.9 л; 670 л.с.; робот; бензин; АИ-98; задний; 3 с; Италия; 2; 2; 4568; 1952; 1211; 2650; 230; 1525; робот; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 325; 3; АИ-98; центральное; 3902; турбонаддув; 670 / 492 при 8000; 760 при 3000; V-образное; 8; 4; непосредственный впрыск (прямой); 9.4; 86.5 × 83
