;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
53; Bentley Continental GT II  ; 2015 ;7 349 999 ; 15 000 ; 2 апреля; 3,8; 4.0 л; 507 л.с.; автомат; бензин; АИ-98; полный; 4.8 с; Великобритания; 2; 4; 4806; 1944; 1404; 2746; 358; 2295; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 303; 4.8; АИ-98; переднее, продольное; 3993; турбонаддув; 507 / 373 при 6000; 660 при 1700; V-образное; 8; 4; непосредственный впрыск (прямой); 9.3; 84.5 × 89
54; Bentley Bentayga I  ; 2016 ; 16 500 000 ; 3 100 ; 27 февраля;  ; 6.0 л; 608 л.с.; автомат; бензин; АИ-95; полный; 4.1 с; Великобритания; 5; 4, 7; 5141; 1998; 1742; 2992; 430; 2422; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 301; 4.1; АИ-95; переднее, продольное; 5998; турбонаддув; 608 / 447 при 5250 – 6000; 900 при 1250 – 4500; W-образное; 12; 4; комбинированный впрыск (непосредственно-распределенный);; 84 × 90.2
55; Bentley Bentayga I  ; 2016 ; 11 500 000 ; 21 000 ; 24 января;  ; 6.0 л; 608 л.с.; автомат; бензин; АИ-95; полный; 4.1 с; Великобритания; 5; 4, 7; 5141; 1998; 1742; 2992; 430; 2422; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 301; 4.1; АИ-95; переднее, продольное; 5998; турбонаддув; 608 / 447 при 5250 – 6000; 900 при 1250 – 4500; W-образное; 12; 4; комбинированный впрыск (непосредственно-распределенный);; 84 × 90.2
56; Bentley Continental GT II Рестайлинг Speed  ; 2016 ; 10 600 000 ; 12 800 ; 24 января; 5,0; 6.0 л; 635 л.с.; автомат; бензин; АИ-98; полный; 4.2 с; Великобритания; 2; 4; 4806; 1944; 1404; 2746; 358; 2320; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 331; 4.2; АИ-98; переднее, продольное; 5998; турбонаддув; 635 / 467 при 6000; 820 при 2000; W-образное; 12; 4; непосредственный впрыск (прямой); 9; 84 × 90.2
57; Bentley Continental GT I  ; 2006 ; 2 200 000 ; 101 000 ; 11 апреля; 4,2; 6.0 л; 560 л.с.; автомат; бензин; АИ-98; полный; 4.8 с; Великобритания; 2; 4; 4804; 1965; 1390; 2745; 370; 2350; автомат; 6; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 318; 4.8; АИ-98; переднее, продольное; 5998; турбонаддув; 560 / 412 при 6100; 650 при 1600 – 6100; W-образное; 12; 4; распределенный впрыск (многоточечный); 9; 84 × 90.2
58; Bentley Continental GT I  ; 2005 ; 2 350 000 ; 50 000 ; 15 апреля; 4,2; 6.0 л; 560 л.с.; автомат; бензин; АИ-98; полный; 4.8 с; Великобритания; 2; 4; 4804; 1965; 1390; 2745; 370; 2350; автомат; 6; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 318; 4.8; АИ-98; переднее, продольное; 5998; турбонаддув; 560 / 412 при 6100; 650 при 1600 – 6100; W-образное; 12; 4; распределенный впрыск (многоточечный); 9; 84 × 90.2
59; Bentley Mulsanne II  ; 2011 ; 5 250 000 ; 128 000 ; 8 марта;  ; 6.8 л; 512 л.с.; автомат; бензин; АИ-95; задний; 5.3 с; Великобритания; 4; 4, 5; 5575; 1926; 1521; 3266; 443; 2585; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 296; 5.3; АИ-95; переднее, продольное; 6752; турбонаддув; 512 / 377 при 4200; 1020 при 1750; V-образное; 8; 2; распределенный впрыск (многоточечный); 7.8; 104.1 × 99.1
60; Bentley Continental GT II  ; 2012 ; 5 500 000 ; 55 000 ; 3 марта; 3,8; 6.0 л; 575 л.с.; автомат; бензин; АИ-98; полный; 4.5 с; Великобритания; 2; 4; 4806; 1944; 1404; 2746; 358; 2320; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 316; 4.5; АИ-98; переднее, продольное; 5998; турбонаддув; 575 / 423 при 6000; 700 при 1700; W-образное; 12; 4; непосредственный впрыск (прямой); 9; 84 × 90.2
61; Bentley Continental GT I  ; 2005 ; 2 250 000 ; 67 000 ; 2 февраля; 4,2; 6.0 л; 560 л.с.; автомат; бензин; АИ-98; полный; 4.8 с; Великобритания; 2; 4; 4804; 1965; 1390; 2745; 370; 2350; автомат; 6; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 318; 4.8; АИ-98; переднее, продольное; 5998; турбонаддув; 560 / 412 при 6100; 650 при 1600 – 6100; W-образное; 12; 4; распределенный впрыск (многоточечный); 9; 84 × 90.2
62; Bentley Continental GT II Speed  ; 2015 ; 9 800 000 ; 136 ; 30 января; 3,8; 6.0 л; 635 л.с.; автомат; бензин; АИ-98; полный; 4.2 с; Великобритания; 2; 4; 4806; 1944; 1404; 2746; 358; 2320; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 330; 4.2; АИ-98; переднее, продольное; 5998; турбонаддув; 635 / 463 при 6000; 800 при 2000; W-образное; 12; 4; непосредственный впрыск (прямой); 9; 84 × 90.2
