;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
261; Volvo XC90 I Рестайлинг  ; 2011 ; 1 010 000 ; 132 000 ; 19 апреля; 4,5; 2.5 л; 210 л.с.; автомат; бензин; АИ-95; полный; 9.9 с; Швеция; 5; 5, 7; 4807; 1936; 1784; 2857; 1178; 2043; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 210; 9.9; АИ-95; переднее, поперечное; 2521; турбонаддув; 210 / 154 при 5000; 320 при 1500 – 4500; рядное; 5; 4; распределенный впрыск (многоточечный); 9; 83 × 92.3
262; Volvo S60 II  ; 2013 ; 899 000 ; 56 000 ; 19 апреля; 4,9; 2.0 л; 180 л.с.; автомат; бензин; АИ-95; передний; 9 с; Швеция; 4; 5; 4628; 1825; 1484; 2776; 380; 1523; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 225; 9; АИ-95; переднее, поперечное; 1984; турбонаддув; 180 / 132 при 5000; 300 при 2700 – 5000; рядное; 5; 4; непосредственный впрыск (прямой); 9.5; 81 × 77
263; Volvo S80 II Рестайлинг  ; 2010 ; 635 000 ; 120 000 ; 19 апреля; 4,6; 2.5 л; 231 л.с.; автомат; бензин; АИ-95; передний; 7.5 с; Швеция; 4; 5; 4851; 1861; 1493; 2835; 480; 1630; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 235; 7.5; АИ-95; переднее, поперечное; 2521; турбонаддув; 231 / 170 при 4800; 340 при 1700 – 4800; рядное; 5; 4; непосредственный впрыск (прямой); 9; 83 × 93.2
264; Volvo V50 I Рестайлинг  ; 2009 ; 424 500 ; 252 000 ; 19 апреля; 4,4; 1.6 л; 109 л.с.; механика; дизель; ДТ; передний; 12.1 с; Швеция; 5; 5; 4522; 1770; 1457; 2640; 417/1307; 1345; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 12.1; ДТ; переднее, поперечное; 1560; турбонаддув; 109 / 80 при 4000; 240 при 1750; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18.3; 75 × 88.3
265; Volvo S40 II Рестайлинг  ; 2009 ; 470 000 ; 127 456 ; 18 апреля; 4,6; 2.4 л; 140 л.с.; автомат; бензин; АИ-95; передний; 10.5 с; Швеция; 4; 5; 4476; 1770; 1454; 2640; 404/883; 1359; автомат; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 200; 10.5; АИ-95; переднее, поперечное; 2435; нет; 140 / 103 при 5000; 220 при 4000; рядное; 5; 4; распределенный впрыск (многоточечный); 10.3; 83 × 90
266; Volvo XC70 II  ; 2013 ; 1 230 000 ; 188 500 ; 19 апреля; 4,6; 2.4 л; 215 л.с.; автомат; дизель; ДТ; полный; 8.3 с; Швеция; 5; 5; 4838; 1870; 1604; 2815; 575/1600; 1880; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 205; 8.3; ДТ; переднее, поперечное; 2400; турбонаддув; 215 / 158 при 4000; 440 при 1500 – 3000; рядное; 5; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 81 × 93.15
267; Volvo XC90 I Рестайлинг  ; 2006 ; 498 800 ; 213 000 ; 19 апреля; 4,5; 4.4 л; 315 л.с.; автомат; бензин; АИ-95; полный; 7.3 с; Швеция; 5; 5, 7; 4807; 1936; 1784; 2857; 1178; 2140; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 210; 7.3; АИ-95; переднее, поперечное; 4414; нет; 315 / 232 при 5850; 440 при 3900; V-образное; 8; 4; распределенный впрыск (многоточечный); 10.4; 94 × 79.5
268; Volvo XC60 I  ; 2008 ; 795 000 ; 94 800 ; 19 апреля; 4,6; 3.0 л; 286 л.с.; автомат; бензин; АИ-95; полный; 7.5 с; Швеция; 5; 5; 4627; 1891; 1713; 2774; 490/1450; 1855; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 210; 7.5; АИ-95; переднее, поперечное; 2953; турбонаддув; 286 / 210 при 5600; 400 при 1500 – 4800; рядное; 6; 4; распределенный впрыск (многоточечный); 9.3; 82 × 93.2
269; Volvo S80 II  ; 2007 ; 490 000 ; 180 000 ; 19 апреля; 4,4; 3.2 л; 238 л.с.; автомат; бензин; АИ-95; полный; 8.2 с; Швеция; 4; 5; 4851; 1861; 1493; 2835; 480; 1760; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 235; 8.2; АИ-95; переднее, поперечное; 3192; нет; 238 / 175 при 6200; 320 при 3200; рядное; 6; 4; распределенный впрыск (многоточечный); 10.8; 84 × 96
270; Volvo XC70 II  ; 2012 ; 1 250 000 ; 72 739 ; 19 апреля; 4,6; 2.4 л; 215 л.с.; автомат; дизель; ДТ; полный; 8.3 с; Швеция; 5; 5; 4838; 1870; 1604; 2815; 575/1600; 1880; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 205; 8.3; ДТ; переднее, поперечное; 2400; турбонаддув; 215 / 158 при 4000; 440 при 1500 – 3000; рядное; 5; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 81 × 93.15
271; Volvo V40 Cross Country I  ; 2014 ; 890 000 ; 59 140 ; 19 апреля; 4,8; 1.6 л; 115 л.с.; робот; дизель; ДТ; передний; 12.1 с; Швеция; 5; 5; 4370; 1783; 1458; 2646; 496/615; 1485; робот; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 12.1; ДТ; переднее, поперечное; 1560; турбонаддув; 115 / 85 при 3600; 270 при 1750 – 2500; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива);; 75 × 88.3
272; Volvo S60 II  ; 2012 ; 745 000 ; 92 000 ; 19 апреля; 4,9; 2.5 л; 249 л.с.; автомат; бензин; АИ-95; передний; 7.2 с; Швеция; 4; 5; 4628; 1825; 1484; 2776; 380; 1600; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 245; 7.2; АИ-95; переднее, поперечное; 2521; турбонаддув; 249 / 183 при 5500; 360 при 1800 – 4000; рядное; 5; 4; непосредственный впрыск (прямой); 9; 83 × 93.2
