;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
91; Kia Cerato I  ; 2006 ; 269 000 ; 190 000 ; 23 апреля; 4,2; 1.6 л; 105 л.с.; механика; бензин; АИ-95; передний; 11 с; Южная Корея; 4; 5; 4480; 1735; 1470; 2610; 345; 1155; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 186; 11; АИ-95; переднее, поперечное; 1599; нет; 105 / 77 при 5800; 143 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 76.5 × 87
92; Kia Rio III 5-speed  ; 2013 ; 540 000 ; 60 000 ; 23 апреля; 4,1; 1.6 л; 123 л.с.; механика; бензин; АИ-92; передний; 10.3 с; Южная Корея; 4; 5; 4370; 1700; 1470; 2570; 500; 1140; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.3; АИ-92; переднее, поперечное; 1591; нет; 123 / 90 при 6300; 155 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.4
93; Kia Sportage II  ; 2006 ; 440 000 ; 260 000 ; 20 марта; 3,9; 2.0 л; 141 л.с.; механика; бензин; АИ-95; передний; 10.4 с; Южная Корея; 5; 5; 4350; 1840; 1730; 2630; 332/1411; 1696; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 179; 10.4; АИ-95; переднее, поперечное; 1975; нет; 141 / 104 при 6000; 184 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.1; 82 × 93.5
94; Kia Cee'd I Рестайлинг  ; 2010 ; 480 000 ; 96 000 ; 24 апреля; 4,4; 1.6 л; 122 л.с.; автомат; бензин; АИ-95; передний; 12.2 с; Южная Корея; 5; 5; 4470; 1790; 1525; 2650; 534/1664; 1334; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 187; 12.2; АИ-95; переднее, поперечное; 1591; нет; 122 / 90 при 6200; 154 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.4
95; Kia Rio III 5-speed  ; 2013 ; 470 000 ; 120 000 ; 23 апреля; 4,1; 1.6 л; 123 л.с.; механика; бензин; АИ-92; передний; 10.3 с; Южная Корея; 4; 5; 4370; 1700; 1470; 2570; 500; 1140; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.3; АИ-92; переднее, поперечное; 1591; нет; 123 / 90 при 6300; 155 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.4
96; Kia Rio III Рестайлинг  ; 2016 ; 559 000 ; 88 897 ; 23 апреля; 3,6; 1.6 л; 123 л.с.; автомат; бензин; АИ-95; передний; 11.2 с; Южная Корея; 4; 5; 4370; 1700; 1470; 2570; 500; 1151; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 185; 11.2; АИ-95; переднее, поперечное; 1591; нет; 123 / 90 при 6300; 155 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.4
97; Kia Sorento II Рестайлинг  ; 2013 ; 1 100 000 ; 82 000 ; 23 апреля; 4,3; 2.4 л; 175 л.с.; автомат; бензин; АИ-95; передний; 10.8 с; Южная Корея; 5; 5, 7; 4685; 1885; 1710; 2700; 530/2052; 1698; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.8; АИ-95; переднее, поперечное; 2359; нет; 175 / 129 при 6000; 225 при 3750; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 88 × 97
98; Kia Cee'd II  ; 2013 ; 549 000 ; 78 800 ; 23 апреля; 4,3; 1.6 л; 129 л.с.; механика; бензин; АИ-95; передний; 10.5 с; Южная Корея; 5; 5; 4310; 1780; 1470; 2650; 380/1318; 1263; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 195; 10.5; АИ-95; переднее, поперечное; 1591; нет; 129 / 95 при 6300; 157 при 4850; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.4
99; Kia Sorento I Рестайлинг  ; 2008 ; 560 000 ; 186 000 ; 23 апреля; 4,2; 2.5 л; 170 л.с.; механика; дизель; ДТ; полный; 12 с; Южная Корея; 5; 5, 7; 4590; 1884; 1730; 2710; 441/1451; 1965; механика; 5; полный; независимая, пружинная;; дисковые вентилируемые; дисковые вентилируемые; 180; 12; ДТ;; 2497; турбонаддув; 170 / 125 при 3800;; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 19.3; 91 × 96
100; Kia Rio III 5-speed  ; 2012 ; 439 000 ; 96 884 ; 23 апреля; 4,1; 1.6 л; 123 л.с.; механика; бензин; АИ-92; передний; 10.3 с; Южная Корея; 4; 5; 4370; 1700; 1470; 2570; 500; 1140; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.3; АИ-92; переднее, поперечное; 1591; нет; 123 / 90 при 6300; 155 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.4
101; Kia Sportage II Рестайлинг  ; 2009 ; 520 000 ; 123 000 ; 23 апреля; 4,4; 2.0 л; 141 л.с.; механика; бензин; АИ-95; передний; 10.4 с; Южная Корея; 5; 5; 4350; 1800; 1695; 2630; 332/1411; 1525; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180; 10.4; АИ-95; переднее, поперечное; 1975; нет; 141 / 104 при 6000; 184 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.1; 82 × 93.5
