;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1; Volkswagen Touareg I  ; 2005 ;650 000 ; 243 000 ; 10 апреля; 4,5; 3.2 л; 241 л.с.; автомат; бензин; АИ-95; полный; 9.8 с; Германия; 5; 5; 4754; 1928; 1726; 2855; 555/1570; 2164; автомат; 6; полный; независимая, пружинная; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 202; 9.8; АИ-95;; 3189; нет; 241 / 177 при 6200; 310 при 3200; V-образное; 6; 4; распределенный впрыск (многоточечный); 11.3; 84 × 95.9
2; Volkswagen Passat B6  ; 2010 ;515 000 ; 107 500 ; 20 апреля; 4,4; 1.4 л; 122 л.с.; робот; бензин; АИ-95; передний; 10.8 с; Германия; 5; 5; 4774; 1820; 1517; 2709; 603/1731; 1429; робот; 7; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 198; 10.8; АИ-95; переднее, поперечное; 1390; турбонаддув; 122 / 90 при 5000; 210 при 1500 – 4000; рядное; 4; 4; непосредственный впрыск (прямой); 10; 76 × 75.6
3; Volkswagen Tiguan II  ; 2017 ; 1 949 000 ; 9 800 ; 19 марта; 4,0; 2.0 л; 180 л.с.; робот; бензин; АИ-95; полный; 7.7 с; Германия; 5; 5; 4486; 1839; 1673; 2677; 615/1655; 1636; робот; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 208; 7.7; АИ-95; переднее, поперечное; 1984; турбонаддув; 180 / 132 при 3940 – 6000; 320 при 1500 – 3940; рядное; 4; 4; непосредственный впрыск (прямой); 9.6; 82.5 × 92.6
4; Volkswagen Polo V Рестайлинг  ; 2016 ; 723 000 ; 32 081 ; 24 апреля; 4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5; Volkswagen Jetta VI  ; 2014 ; 673 400 ; 40 269 ; 24 апреля; 4,6; 1.6 л; 105 л.с.; автомат; бензин; АИ-95; передний; 12.5 с; Германия; 4; 5; 4644; 1778; 1482; 2651; 510; 1310; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 177; 12.5; АИ-95; переднее, поперечное; 1598; нет; 105 / 77 при 5250; 153 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 76.5 × 86.9
6; Volkswagen Jetta VI  ; 2013 ; 579 000 ; 107 960 ; 24 апреля; 4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7; Volkswagen Passat B6  ; 2009 ;495 000 ; 118 480 ; 13 апреля; 4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8; Volkswagen Polo V  ; 2011 ; 470 000 ; 25 000 ; 24 апреля; 4,0; 1.6 л; 105 л.с.; автомат; бензин; АИ-95; передний; 12.1 с; Германия; 4; 5; 4384; 1699; 1465; 2552; 460; 1217; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 187; 12.1; АИ-95; переднее, поперечное; 1598; нет; 105 / 77 при 5250; 153 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 76.5 × 86.9
9; Volkswagen Passat CC I Рестайлинг  ; 2012 ; 750 000 ; 93 457 ; 4 марта; 4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10; Volkswagen Passat B7  ; 2012 ; 620 000 ; 159 000 ; 28 ноября 2017; 4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11; Volkswagen Tiguan I Рестайлинг  ; 2012 ; 875 000 ; 56 460 ; 12 февраля; 4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12; Volkswagen Polo V  ; 2014 ; 490 000 ; 39 874 ; 5 апреля; 4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13; Volkswagen Tiguan I Рестайлинг  ; 2011 ; 1 000 000 ; 76 774 ; 26 марта; 4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14; Volkswagen Touareg II Рестайлинг  ; 2015 ;2 390 000 ; 93 296 ; 4 октября 2016; 4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15; Volkswagen Passat CC I Рестайлинг  ; 2012 ;790 000 ; 120 000 ; 13 марта; 4,4; 1.8 л; 152 л.с.; робот; бензин; АИ-95; передний; 8.5 с; Германия; 4; 4, 5; 4802; 1885; 1417; 2711; 532; 1513; робот; 7; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 222; 8.5; АИ-95; переднее, поперечное; 1798; турбонаддув; 152 / 112 при 5000 – 6200; 250 при 1500 – 4200; рядное; 4; 4; непосредственный впрыск (прямой);; 
16; Volkswagen Tiguan I Рестайлинг  ; 2012 ; 665 000 ; 78 000 ; 6 февраля; 4,6; 1.4 л; 122 л.с.; механика; бензин; АИ-95; передний; 10.9 с; Германия; 5; 5; 4426; 1809; 1703; 2604; 470/1510; 1501; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 185; 10.9; АИ-95; переднее, поперечное; 1390; турбонаддув; 122 / 90 при 5000; 200 при 1500 – 4000; рядное; 4; 4; непосредственный впрыск (прямой); 10; 76.5 × 75.6
17; Volkswagen Passat B7  ; 2013 ; 732 000 ; 67 218 ; 23 апреля; 4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18; Volkswagen Golf VI  ; 2012 ; 580 000 ; 38 700 ; 20 декабря 2017; 4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19; Volkswagen Tiguan I  ; 2008 ; 575 000 ; 193 243 ; 3 апреля; 4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20; Volkswagen Passat B7  ; 2012 ; 825 000 ; 80 089 ; 9 февраля; 4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21; Volkswagen Touareg I Рестайлинг  ; 2010 ; 890 000 ; 128 000 ; 24 апреля; 4,8; 2.5 л; 174 л.с.; автомат; дизель; ДТ; полный; 12.9 с; Германия; 5; 5; 4754; 1928; 1726; 2855; 555/1570; 2229; автомат; 6; полный; независимая, гидропневмоэлемент; независимая, гидропневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 179; 12.9; ДТ; переднее, продольное; 2461; турбонаддув; 174 / 128 при 3500; 400 при 2000; рядное; 5; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18.5; 91 × 95.5
22; Volkswagen Scirocco III  ; 2012 ; 550 000 ; 159 688 ; 22 марта; 4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23; Volkswagen Golf VI  ; 2010 ; 485 000 ; 145 014 ; 10 апреля; 4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24; Volkswagen Polo V  ; 2010 ; 360 000 ; 94 140 ; 10 января; 4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25; Volkswagen Jetta V  ; 2009 ; 457 000 ; 130 000 ; 24 апреля; 4,6; 1.6 л; 102 л.с.; механика; бензин; АИ-95; передний; 12.2 с; Германия; 4; 5; 4554; 1781; 1459; 2578; 527; 1270; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 186; 12.2; АИ-95; переднее, поперечное; 1595; нет; 102 / 75 при 5600; 148 при 3800; рядное; 4; 2; распределенный впрыск (многоточечный); 10.5; 81 × 77.4
26; Volkswagen Polo V  ; 2011 ; 420 000 ; 75 000 ; 2 ноября 2017; 4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27; Volkswagen Touareg I Рестайлинг  ; 2008 ; 839 000 ; 199 990 ; 24 апреля; 4,8; 3.0 л; 240 л.с.; автомат; дизель; ДТ; полный; 8.3 с; Германия; 5; 5; 4754; 1928; 1726; 2855; 555/1570; 2321; автомат; 6; полный; независимая, гидропневмоэлемент; независимая, гидропневмоэлемент; дисковые вентилируемые; дисковые; 204; 8.3; ДТ; переднее, продольное; 2967; турбонаддув; 240 / 176 при 4000 – 4400; 550 при 2000 – 2250; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 17; 83 × 91.4
28; Volkswagen Jetta VI  ; 2012 ; 605 000 ; 42 300 ; 10 октября 2017; 4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29; Volkswagen Tiguan I Рестайлинг  ; 2011 ; 869 000 ; 116 560 ; 24 апреля; 4,6; 2.0 л; 140 л.с.; автомат; дизель; ДТ; полный; 10.7 с; Германия; 5; 5; 4426; 1809; 1703; 2604; 470/1510; 1679; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 182; 10.7; ДТ; переднее, поперечное; 1968; турбонаддув; 140 / 103 при 4200; 320 при 1750 – 2500; рядное; 4; 4; непосредственный впрыск (прямой); 16.5; 81 × 95.5
30; Volkswagen Touareg II  ; 2010 ; 1 049 000 ; 108 000 ; 13 ноября 2017; 4,6; 3.6 л; 280 л.с.; автомат; бензин; АИ-95; полный; 7.8 с; Германия; 5; 5; 4795; 1940; 1709; 2893; 580/1642; 2137; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 228; 7.8; АИ-95; переднее, продольное; 3597; нет; 280 / 206 при 6200; 360 при 2900 – 4000; V-образное; 6; 4; непосредственный впрыск (прямой); 10.5; 89 × 96.4
31; Volkswagen Passat B7 EcoFuel  ; 2011 ;630 000 ; 253 413 ; 17 апреля; 4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32; Volkswagen Jetta VI  ; 2012 ; 595 000 ; 116 336 ; 12 апреля; 4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33; Volkswagen Sharan I Рестайлинг  ; 2003 ; 350 000 ; 300 000 ; 24 апреля; 4,1; 1.9 л; 130 л.с.; механика; дизель; ДТ; передний; 12.8 с; Германия; 5; 5, 7; 4634; 1810; 1730; 2841; 256/2610; 1710; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 188; 12.8; ДТ;; 1896; турбонаддув; 130 / 96 при 4000; 310 при 1900; рядное; 4; 2; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 19; 79.5 × 95.5
34; Volkswagen Golf Plus II  ; 2012 ; 595 000 ; 24 000 ; 9 января; 4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35; Volkswagen Tiguan I  ; 2010 ; 530 000 ; 146 220 ; 22 марта; 4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36; Volkswagen Tiguan I  ; 2009 ; 645 000 ; 109 108 ; 18 февраля; 4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37; Volkswagen Jetta V  ; 2010 ; 415 000 ; 158 000 ; 3 декабря 2017; 4,6; 1.4 л; 122 л.с.; робот; бензин; АИ-95; передний; 9.8 с; Германия; 4; 5; 4554; 1781; 1459; 2578; 527; 1329; робот; 7; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 199; 9.8; АИ-95; переднее, поперечное; 1390; турбонаддув; 122 / 90 при 5000; 200 при 1500; рядное; 4; 4; непосредственный впрыск (прямой);; 76 × 75.6
38; Volkswagen Polo V Рестайлинг  ; 2018 ; 822 040 ; Нов; 24 апреля; 4,4; 1.6 л; 110 л.с.; автомат; бензин; АИ-95; передний; 11.7 с; Германия; 4; 5; 4390; 1699; 1467; 2553; 460; 1208; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 184; 11.7; АИ-95; переднее, поперечное; 1598; нет; 110 / 81 при 5800; 155 при 3800 – 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 76.5 × 86.9
39; Volkswagen Touareg II  ; 2012 ; 1 610 000 ; 126 000 ; 23 апреля; 4,6; 3.0 л; 204 л.с.; автомат; дизель; ДТ; полный; 8.5 с; Германия; 5; 5; 4795; 1940; 1709; 2893; 580/1642; 2099; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 206; 8.5; ДТ; переднее, продольное; 2967; турбонаддув; 204 / 150 при 3750 – 4750; 400 при 1400 – 3500; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.8; 83 × 91.4
40; Volkswagen Tiguan I  ; 2011 ; 630 000 ; 206 760 ; 23 апреля; 4,4; 2.0 л; 170 л.с.; автомат; бензин; АИ-95; полный; 9.9 с; Германия; 5; 5; 4427; 1809; 1686; 2604; 470/1510; 1592; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 197; 9.9; АИ-95; переднее, поперечное; 1984; турбонаддув; 170 / 125 при 4300; 280 при 1700 – 4200; рядное; 4; 4; непосредственный впрыск (прямой); 8.7; 90 × 80
41; Volkswagen Touareg I Рестайлинг  ; 2007 ; 690 000 ; 280 000 ; 23 апреля; 4,8; 3.0 л; 224 л.с.; автомат; дизель; ДТ; полный; 9.9 с; Германия; 5; 5; 4754; 1928; 1726; 2855; 555/1570; 2332; автомат; 6; полный; независимая, гидропневмоэлемент; независимая, гидропневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 201; 9.9; ДТ; переднее, продольное; 2967; турбонаддув; 224 / 165 при 4000; 500 при 1750; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 17; 83 × 91.4
42; Volkswagen Polo V  ; 2013 ; 325 000 ; 110 000 ; 18 апреля; 4,0; 1.6 л; 105 л.с.; механика; бензин; АИ-95; передний; 10.5 с; Германия; 4; 5; 4384; 1699; 1465; 2552; 460; 1159; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 190; 10.5; АИ-95; переднее, поперечное; 1598; нет; 105 / 77 при 5250; 153 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 76.5 × 86.9
43; Volkswagen Polo V  ; 2011 ; 377 000 ; 91 437 ; 23 апреля; 4,0; 1.6 л; 105 л.с.; механика; бензин; АИ-95; передний; 10.5 с; Германия; 4; 5; 4384; 1699; 1465; 2552; 460; 1159; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 190; 10.5; АИ-95; переднее, поперечное; 1598; нет; 105 / 77 при 5250; 153 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 76.5 × 86.9
44; Volkswagen Polo V Рестайлинг  ; 2015 ; 539 000 ; 46 000 ; 24 апреля; 4,4; 1.6 л; 105 л.с.; механика; бензин; АИ-95; передний; 10.5 с; Германия; 4; 5; 4390; 1699; 1467; 2553; 460; 1161; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 190; 10.5; АИ-95; переднее, поперечное; 1598; нет; 105 / 77 при 5250; 153 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 76.5 × 86.9
45; Volkswagen Tiguan I Рестайлинг  ; 2011 ; 850 000 ; 131 063 ; 24 апреля; 4,6; 2.0 л; 140 л.с.; автомат; дизель; ДТ; полный; 10.7 с; Германия; 5; 5; 4426; 1809; 1703; 2604; 470/1510; 1679; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 182; 10.7; ДТ; переднее, поперечное; 1968; турбонаддув; 140 / 103 при 4200; 320 при 1750 – 2500; рядное; 4; 4; непосредственный впрыск (прямой); 16.5; 81 × 95.5
46; Volkswagen Tiguan I  ; 2008 ; 575 000 ; 193 243 ; 3 апреля; 4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47; Volkswagen Jetta VI  ; 2014 ; 699 000 ; 12 447 ; 6 марта; 4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48; Volkswagen Tiguan I Рестайлинг  ; 2014 ; 1 350 000 ; 67 458 ; 11 апреля; 4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49; Volkswagen Touareg II  ; 2013 ; 1 770 000 ; 88 000 ; 24 апреля; 4,6; 3.0 л; 245 л.с.; автомат; дизель; ДТ; полный; 7.6 с; Германия; 5; 5; 4795; 1940; 1709; 2893; 580/1642; 2099; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 220; 7.6; ДТ; переднее, продольное; 2967; турбонаддув; 245 / 180 при 3800 – 4400; 550 при 1750 – 2750; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.8; 83 × 91.4
50; Volkswagen Passat B6  ; 2006 ; 460 000 ; 205 000 ; 24 апреля; 4,4; 2.0 л; 150 л.с.; автомат; бензин; АИ-95; передний; 10.2 с; Германия; 4; 5; 4765; 1820; 1472; 2709; 565; 1420; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 208; 10.2; АИ-95; переднее, поперечное; 1984; нет; 150 / 110 при 6000; 200 при 3500; рядное; 4; 4; непосредственный впрыск (прямой); 11.5; 82.5 × 92.8
51; Volkswagen Jetta VI  ; 2012 ;610 000 ; 65 500 ; 23 апреля; 4,6; 1.4 л; 150 л.с.; робот; бензин; АИ-95; передний; 8.6 с; Германия; 4; 5; 4644; 1778; 1482; 2651; 510; 1417; робот; 7; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 215; 8.6; АИ-95; переднее, поперечное; 1390; турбонаддув; 150 / 110 при 5800; 240 при 1500 – 4500; рядное; 4; 4; непосредственный впрыск (прямой); 10; 76.5 × 75.6
52; Volkswagen Golf II  ; 1991 ; 190 000 ; 178 084 ; 23 апреля; 3,3; 1.6 л; 72 л.с.; механика; бензин; АИ-92; передний; 14.1 с; Германия; 5; 5; 4053; 1665; 1415; 2475; 345/1145; 880; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 162; 14.1; АИ-92; переднее, поперечное; 1595; нет; 72 / 53 при 5200; 128 при 2800; рядное; 4; 2; распределенный впрыск (многоточечный); 9.3; 76.5 × 86.9
53; Volkswagen Tiguan I Рестайлинг  ; 2012 ; 875 000 ; 56 460 ; 12 февраля; 4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54; Volkswagen Tiguan I Рестайлинг  ; 2011 ; 537 400 ; 80 000 ; 23 апреля; 4,6; 1.4 л; 150 л.с.; механика; бензин; АИ-95; передний; 9.3 с; Германия; 5; 5; 4426; 1809; 1703; 2604; 470/1510; 1546; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 192; 9.3; АИ-95; переднее, поперечное; 1390; турбонаддув; 150 / 110 при 5800; 240 при 1500; рядное; 4; 4; распределенный впрыск (многоточечный);; 
55; Volkswagen Passat B5 Рестайлинг  ; 2004 ; 310 000 ; 198 994 ; 13 марта; 4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56; Volkswagen Polo V Рестайлинг  ; 2017 ; 680 000 ; 52 000 ; 24 апреля; 4,4; 1.4 л; 125 л.с.; механика; бензин; АИ-95; передний; 9 с; Германия; 4; 5; 4390; 1699; 1467; 2553; 460; 1223; механика; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 198; 9; АИ-95; переднее, поперечное; 1395; турбонаддув; 125 / 92 при 5000 – 6000; 200 при 1400 – 4000; рядное; 4; 4; непосредственный впрыск (прямой); 10.5; 74.5 × 80
57; Volkswagen Jetta VI  ; 2012 ; 595 000 ; 116 336 ; 12 апреля; 4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58; Volkswagen Tiguan I  ; 2009 ; 645 000 ; 109 108 ; 18 февраля; 4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59; Volkswagen Passat B7  ; 2011 ; 680 000 ; 98 000 ; 23 апреля; 4,4; 1.8 л; 152 л.с.; робот; бензин; АИ-95; передний; 8.8 с; Германия; 4; 5; 4769; 1820; 1470; 2712; 565; 1514; робот; 7; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 214; 8.8; АИ-95; переднее, поперечное; 1798; турбонаддув; 152 / 112 при 5000; 250 при 1500 – 4200; рядное; 4; 4; непосредственный впрыск (прямой); 9.6; 82.5 × 84.2
60; Volkswagen Touareg II  ; 2012 ; 1 325 000 ; 159 000 ; 23 апреля; 4,6; 3.6 л; 249 л.с.; автомат; бензин; АИ-95; полный; 8.4 с; Германия; 5; 5; 4795; 1940; 1709; 2893; 580/1642; 2097; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 220; 8.4; АИ-95; переднее, продольное; 3597; нет; 249 / 183 при 6000; 360 при 3500; V-образное; 6; 4; непосредственный впрыск (прямой); 10.5; 89 × 96.4
61; Volkswagen Touareg I Рестайлинг  ; 2007 ; 770 000 ; 158 000 ; 23 апреля; 4,8; 2.5 л; 174 л.с.; автомат; дизель; ДТ; полный; 12.9 с; Германия; 5; 5; 4754; 1928; 1726; 2855; 555/1570; 2229; автомат; 6; полный; независимая, гидропневмоэлемент; независимая, гидропневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 179; 12.9; ДТ; переднее, продольное; 2461; турбонаддув; 174 / 128 при 3500; 400 при 2000; рядное; 5; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18.5; 91 × 95.5
62; Volkswagen Passat B7  ; 2012 ; 769 000 ; 110 000 ; 23 апреля; 4,4; 1.8 л; 152 л.с.; механика; бензин; АИ-95; передний; 8.2 с; Германия; 4; 5; 4769; 1820; 1470; 2712; 565; 1499; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 216; 8.2; АИ-95; переднее, поперечное; 1798; турбонаддув; 152 / 112 при 5000; 250 при 1500 – 4200; рядное; 4; 4; непосредственный впрыск (прямой); 9.6; 82.5 × 84.2
63; Volkswagen Passat B5  ; 2000 ; 230 000 ; 285 000 ; 23 апреля; 4,3; 1.8 л; 125 л.с.; автомат; бензин; АИ-95; передний; 12.9 с; Германия; 5; 5; 4669; 1740; 1496; 2703; 495/1600; 1376; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; дисковые; 195; 12.9; АИ-95; переднее, продольное; 1781; нет; 125 / 92 при 5800; 168 при 3500; рядное; 4; 5; распределенный впрыск (многоточечный); 10.3; 81 × 86.4
64; Volkswagen Pointer  ; 2004 ; 220 000 ; 34 785 ; 18 апреля;  ; 1.0 л; 67 л.с.; механика; бензин; АИ-92; передний; 15 с; Германия; 5; 5; 3883; 1621; 1415; 2468; 285/1083; 970; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 157; 15; АИ-92; переднее, продольное; 999; нет; 67 / 49 при 6000; 89 при 4500; рядное; 4; 2; распределенный впрыск (многоточечный); 10.8; 67.1 × 70.6
65; Volkswagen Jetta VI Рестайлинг  ; 2018 ; 1 272 130 ; Нов; 24 апреля; 4,5; 1.6 л; 110 л.с.; автомат; бензин; АИ-95; передний; 12.7 с; Германия; 4; 5; 4659; 1778; 1482; 2651; 510; 1280; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 187; 12.7; АИ-95; переднее, поперечное; 1598; нет; 110 / 81 при 5800; 155 при 3800 – 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 76.5 × 86.9
66; Volkswagen Jetta VI Рестайлинг  ; 2018 ; 1 216 600 ; Нов; 24 апреля; 4,5; 1.4 л; 125 л.с.; робот; бензин; АИ-95; передний; 9.6 с; Германия; 4; 5; 4659; 1778; 1482; 2651; 510; 1362; робот; 7; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 206; 9.6; АИ-95; переднее, поперечное; 1395; турбонаддув; 125 / 92 при 5000 – 6000; 200 при 1400 – 4000; рядное; 4; 4; непосредственный впрыск (прямой);; 
67; Volkswagen Polo V Рестайлинг  ; 2018 ; 826 030 ; Нов; 24 апреля; 4,4; 1.6 л; 110 л.с.; автомат; бензин; АИ-95; передний; 11.7 с; Германия; 4; 5; 4390; 1699; 1467; 2553; 460; 1208; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 184; 11.7; АИ-95; переднее, поперечное; 1598; нет; 110 / 81 при 5800; 155 при 3800 – 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 76.5 × 86.9
68; Volkswagen Polo V Рестайлинг  ; 2017 ; 761 050 ; Нов; 24 апреля; 4,4; 1.6 л; 110 л.с.; автомат; бензин; АИ-95; передний; 11.7 с; Германия; 4; 5; 4390; 1699; 1467; 2553; 460; 1208; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 184; 11.7; АИ-95; переднее, поперечное; 1598; нет; 110 / 81 при 5800; 155 при 3800 – 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 76.5 × 86.9
69; Volkswagen Touareg II Рестайлинг  ; 2015 ; 2 200 000 ; 85 700 ; 23 апреля; 4,1; 3.0 л; 204 л.с.; автомат; дизель; ДТ; полный; 8.5 с; Германия; 5; 5; 4801; 1940; 1709; 2893; 580/1642; 2174; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 206; 8.5; ДТ; переднее, продольное; 2967; турбонаддув; 204 / 150 при 3750 – 4750; 400 при 1400 – 3500; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.8; 83 × 91.4
70; Volkswagen Passat CC I Рестайлинг  ; 2012 ; 930 000 ; 162 797 ; 3 апреля; 4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71; Volkswagen Passat B6  ; 2009 ;495 000 ; 118 480 ; 13 апреля; 4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72; Volkswagen Passat B5  ; 1997 ; 175 000 ; 387 000 ; 9 апреля; 4,3; 1.6 л; 101 л.с.; механика; бензин; АИ-95; передний; 12.3 с; Германия; 4; 5; 4675; 1740; 1459; 2703; 475/745; 1200; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; дисковые; 192; 12.3; АИ-95; переднее, продольное; 1595; нет; 101 / 74 при 5300; 140 при 3800; рядное; 4; 2; распределенный впрыск (многоточечный); 10.3; 81 × 77.4
73; Volkswagen Polo V  ; 2010 ; 360 000 ; 94 140 ; 10 января; 4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
