;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
99; BMW 7 серия V (F01/F02/F04) Рестайлинг 740Li xDrive  ; 2013 ; 1 630 000 ; 101 000 ; 23 апреля; 4,7; 3.0 л; 320 л.с.; автомат; бензин; АИ-95; полный; 5.6 с; Германия; 4; 5; 5219; 1902; 1481; 3210; 500; 1845; автомат; 8; полный; независимая, пружинная; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 5.6; АИ-95; переднее, продольное; 2979; турбонаддув; 320 / 235 при 5800; 450 при 1300 – 4500; рядное; 6; 4; непосредственный впрыск (прямой); 10.2; 84 × 89.6
100; BMW 3 серия VI (F3x) 320i  ; 2014 ; 1 270 000 ; 26 000 ; 18 апреля; 4,6; 2.0 л; 184 л.с.; автомат; бензин; АИ-95; задний; 7.6 с; Германия; 4; 5; 4624; 1811; 1413; 2810; 480; 1420; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 235; 7.6; АИ-95; переднее, продольное; 1997; турбонаддув; 184 / 135 при 5000; 270 при 1250 – 4500; рядное; 4; 4; непосредственный впрыск (прямой); 11; 84 × 90.1
101; BMW 7 серия V (F01/F02/F04) 740i  ; 2011 ; 1 445 000 ; 133 000 ; 10 марта; 4,5; 3.0 л; 326 л.с.; автомат; бензин; АИ-95; задний; 5.9 с; Германия; 4; 5; 5072; 1902; 1497; 3070; 645; 1935; автомат; 6; задний; независимая, пружинная; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 5.9; АИ-95; переднее, продольное; 2979; турбонаддув; 326 / 240 при 5800; 450 при 1500 – 4500; рядное; 6; 4; непосредственный впрыск (прямой); 10.2; 84 × 89.6
102; BMW 3 серия VI (F3x) 320i xDrive  ; 2014 ; 1 480 000 ; 59 600 ; 14 февраля; 4,6; 2.0 л; 184 л.с.; автомат; бензин; АИ-95; полный; 8.3 с; Германия; 5; 5; 4824; 1828; 1508; 2920; 520/1600; 1640; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 224; 8.3; АИ-95; переднее, продольное; 1997; турбонаддув; 184 / 135 при 5000 – 6250; 270 при 1250 – 4500; рядное; 4; 4; непосредственный впрыск (прямой); 11; 84 × 90.1
103; BMW X5 II (E70) 35d  ; 2010 ; 1 240 000 ; 189 646 ; 2 апреля; 4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104; BMW 5 серия VI (F10/F11/F07) 520i  ; 2011 ; 1 149 900 ; 137 000 ; 23 апреля; 4,7; 2.0 л; 184 л.с.; автомат; бензин; АИ-95; задний; 8 с; Германия; 4; 5; 4899; 1860; 1464; 2968; 530; 1610; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 226; 8; АИ-95; переднее, продольное; 1997; турбонаддув; 184 / 135 при 5000 – 6250; 270 при 1250 – 4500; рядное; 4; 4; непосредственный впрыск (прямой); 11; 84 × 90.1
105; BMW X3 II (F25) Рестайлинг 20d xDrive  ; 2014 ; 1 790 000 ; 68 000 ; 23 апреля;  ; 2.0 л; 190 л.с.; автомат; дизель; ДТ; полный; 8.1 с; Германия; 5; 5; 4657; 1881; 1661; 2810; 550/1600; 1820; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 8.1; ДТ; переднее, продольное; 1995; турбонаддув; 190 / 140 при 4000; 400 при 1750 – 2250; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 84 × 90
106; BMW X6 I (E71) Рестайлинг M50d  ; 2013 ; 2 100 000 ; 168 631 ; 23 апреля; 4,4; 3.0 л; 381 л.с.; автомат; дизель; ДТ; полный; 5.3 с; Германия; 5; 4, 5; 4877; 1983; 1699; 2933; 570/1450; 2150; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 250; 5.3; ДТ; переднее, продольное; 2993; турбонаддув; 381 / 280 при 4000 – 4400; 740 при 2000 – 3000; рядное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16; 84 × 90
107; BMW X5 III (F15) 25d  ; 2015 ; 2 810 000 ; 62 400 ; 23 апреля; 4,7; 3.0 л; 218 л.с.; автомат; дизель; ДТ; полный; 8 с; Германия; 5; 5, 7; 4886; 1938; 1762; 2933; 650/1870; 2145; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 220; 8; ДТ; переднее, продольное; 2993; турбонаддув; 218 / 160 при 4000; 500 при 1500 – 2000; рядное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 84 × 90
108; BMW 3 серия VI (F3x) 320d xDrive  ; 2013 ; 1 149 000 ; 74 162 ; 23 апреля; 4,6; 2.0 л; 184 л.с.; автомат; дизель; ДТ; полный; 7.4 с; Германия; 4; 5; 4624; 1811; 1413; 2810; 480; 1520; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 228; 7.4; ДТ; переднее, продольное; 1995; турбонаддув; 184 / 135 при 4000; 380 при 1750 – 2750; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 84 × 90
109; BMW 3 серия VI (F3x) 320i  ; 2013 ; 999 000 ; 67 900 ; 24 апреля; 4,6; 2.0 л; 184 л.с.; автомат; бензин; АИ-95; задний; 7.6 с; Германия; 4; 5; 4624; 1811; 1413; 2810; 480; 1420; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 235; 7.6; АИ-95; переднее, продольное; 1997; турбонаддув; 184 / 135 при 5000; 270 при 1250 – 4500; рядное; 4; 4; непосредственный впрыск (прямой); 11; 84 × 90.1
110; BMW 3 серия V (E90/E91/E92/E93) 325xi  ; 2006 ; 570 000 ; 182 000 ; 23 апреля; 4,5; 2.5 л; 218 л.с.; автомат; бензин; АИ-95; полный; 7.5 с; Германия; 4; 5; 4520; 1817; 1421; 2760; 460; 1615; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 242; 7.5; АИ-95; переднее, продольное; 2497; нет; 218 / 160 при 6500; 250 при 2750; рядное; 6; 4; распределенный впрыск (многоточечный); 11; 82 × 78.8
111; BMW 3 серия V (E90/E91/E92/E93) 325xi  ; 2008 ; 595 000 ; 167 000 ; 15 октября 2017; 4,5; 2.5 л; 218 л.с.; автомат; бензин; АИ-95; полный; 7.5 с; Германия; 4; 5; 4520; 1817; 1421; 2760; 460; 1615; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 242; 7.5; АИ-95; переднее, продольное; 2497; нет; 218 / 160 при 6500; 250 при 2750; рядное; 6; 4; распределенный впрыск (многоточечный); 11; 82 × 78.8
112; BMW X5 I (E53) 3.0i  ; 2000 ; 660 000 ; 350 000 ; 23 апреля; 4,6; 3.0 л; 231 л.с.; автомат; бензин; АИ-95; полный; 8.8 с; Германия; 5; 5; 4667; 1872; 1707; 2820; 465/1550; 2020; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 8.8; АИ-95; переднее, продольное; 2979; нет; 231 / 170 при 5900; 300 при 3500; рядное; 6; 4; распределенный впрыск (многоточечный); 10.2; 84 × 89.6
113; BMW 3 серия V (E90/E91/E92/E93) 325i  ; 2006 ; 550 000 ; 126 000 ; 10 февраля; 4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114; BMW 5 серия V (E60/E61) 530d  ; 2003 ; 599 000 ; 130 000 ; 28 октября 2017; 4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115; BMW 5 серия VI (F10/F11/F07) Рестайлинг 520d  ; 2015 ; 1 920 000 ; 41 000 ; 23 апреля; 4,5; 2.0 л; 190 л.с.; автомат; дизель; ДТ; задний; 7.7 с; Германия; 4; 5; 4907; 1860; 1464; 2968; 520; 1630; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 233; 7.7; ДТ; переднее, продольное; 1995; турбонаддув; 190 / 140 при 4000; 400 при 1750 – 2500; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 84 × 90
116; BMW 3 серия VI (F3x) 320d xDrive  ; 2015 ; 1 850 000 ; 70 000 ; 23 апреля; 4,6; 2.0 л; 184 л.с.; автомат; дизель; ДТ; полный; 7.9 с; Германия; 5; 5; 4824; 1828; 1508; 2920; 520/1600; 1650; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 225; 7.9; ДТ; переднее, продольное; 1995; турбонаддув; 184 / 135 при 4000; 380 при 1750 – 2750; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 84 × 90
117; BMW Z4 I (E85/E86) Рестайлинг  ; 2007 ; 795 000 ; 88 000 ; 23 апреля;  ; 2.5 л; 218 л.с.; автомат; бензин; АИ-95; задний; 6.9 с; Германия; 2; 2; 4091; 1781; 1299; 2495; 260; 1325; автомат; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 238; 6.9; АИ-95; переднее, продольное; 2497; нет; 218 / 160 при 6500; 250 при 2750; рядное; 6; 4; распределенный впрыск (многоточечный); 11; 82 × 78.8
118; BMW 7 серия V (F01/F02/F04) 750Li  ; 2009 ; 680 000 ; 152 645 ; 23 апреля; 4,5; 4.4 л; 407 л.с.; автомат; бензин; АИ-95; задний; 5.3 с; Германия; 4; 5; 5212; 1902; 1478; 3210; 630; 2055; автомат; 6; задний; независимая, пружинная; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 5.3; АИ-95; переднее, продольное; 4395; турбонаддув; 407 / 300 при 5500; 600 при 1750 – 4500; V-образное; 8; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
119; BMW 3 серия V (E90/E91/E92/E93) Рестайлинг 320i  ; 2012 ; 870 000 ; 186 000 ; 10 апреля; 4,3; 2.0 л; 156 л.с.; механика; бензин; АИ-95; задний; 8.9 с; Германия; 2; 4; 4580; 1782; 1395; 2760; 440; 1670; механика; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 220; 8.9; АИ-95; переднее, поперечное; 1995; нет; 156 / 115 при 6400; 200 при 3600; рядное; 4; 4; распределенный впрыск (многоточечный); 12; 84 × 90
120; BMW X3 I (E83) Рестайлинг 30i  ; 2007 ; 599 000 ; 174 000 ; 23 апреля; 4,6; 3.0 л; 272 л.с.; автомат; бензин; АИ-95; полный; 7.5 с; Германия; 5; 5; 4569; 1853; 1674; 2795; 480/1560; 1770; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 7.5; АИ-95; переднее, продольное; 2996; нет; 272 / 200 при 6650; 315 при 2750; рядное; 6; 4; распределенный впрыск (многоточечный); 10.7; 85 × 88
121; BMW 3 серия IV (E46) Рестайлинг 325i  ; 2001 ; 410 000 ; 235 000 ; 23 апреля; 4,4; 2.5 л; 192 л.с.; механика; бензин; АИ-95; задний; 7.3 с; Германия; 4; 5; 4470; 1740; 1415; 2725; 439; 1395; механика; 5; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 240; 7.3; АИ-95; переднее, продольное; 2495; нет; 192 / 141 при 6000; 245 при 3500; рядное; 4; 4; распределенный впрыск (многоточечный);; 
122; BMW 1 серия II (F20/F21) 116i  ; 2012 ;690 000 ; 52 359 ; 23 апреля; 4,6; 1.6 л; 136 л.с.; автомат; бензин; АИ-95; задний; 8.7 с; Германия; 5; 5; 4324; 1765; 1421; 2690; 360/1200; 1310; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 8.7; АИ-95; переднее, продольное; 1598; турбонаддув; 136 / 100 при 4400; 220 при 1350 – 4300; рядное; 4; 4; непосредственный впрыск (прямой); 10.5; 77 × 85.8
123; BMW X5 II (E70) Рестайлинг 30d  ; 2012 ; 1 720 000 ; 98 000 ; 23 апреля; 4,7; 3.0 л; 245 л.с.; автомат; дизель; ДТ; полный; 7.6 с; Германия; 5; 5, 7; 4857; 1933; 1766; 2933; 620/1750; 2150; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 210; 7.6; ДТ; переднее, продольное; 2993; турбонаддув; 245 / 180 при 4000; 540 при 1750 – 3000; рядное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 84 × 90
124; BMW X1 I (E84) Рестайлинг 20d  ; 2013 ; 1 000 000 ; 43 000 ; 23 апреля; 4,2; 2.0 л; 184 л.с.; автомат; дизель; ДТ; полный; 8.1 с; Германия; 5; 5; 4477; 1798; 1545; 2760; 420/1350; 1660; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 213; 8.1; ДТ; переднее, продольное; 1995; турбонаддув; 184 / 135 при 4000; 380 при 1750 – 2750; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 84 × 90
125; BMW X6 M I (E71)  ; 2011 ;1 670 000 ; 147 000 ; 5 апреля; 4,3; 4.4 л; 555 л.с.; автомат; бензин; АИ-98; полный; 4.7 с; Германия; 5; 4; 4876; 1983; 1684; 2933; 570/1450; 2380; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 250; 4.7; АИ-98; переднее, продольное; 4395; турбонаддув; 555 / 408 при 6000; 680 при 1500 – 5650; V-образное; 8; 4; распределенный впрыск (многоточечный); 9.3; 89 × 88.3
126; BMW X3 II (F25) Рестайлинг 20d xDrive  ; 2016 ; 2 100 000 ; 29 000 ; 31 марта;  ; 2.0 л; 190 л.с.; автомат; дизель; ДТ; полный; 8.1 с; Германия; 5; 5; 4657; 1881; 1661; 2810; 550/1600; 1820; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 8.1; ДТ; переднее, продольное; 1995; турбонаддув; 190 / 140 при 4000; 400 при 1750 – 2250; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 84 × 90
127; BMW 7 серия IV (E65/E66) Рестайлинг 750i  ; 2006 ; 650 000 ; 180 000 ; 10 января 2017; 4,6; 4.8 л; 367 л.с.; автомат; бензин; АИ-98; задний; 5.9 с; Германия; 4; 4, 5; 5039; 1902; 1491; 2990; 500; 1915; автомат; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 250; 5.9; АИ-98; переднее, продольное; 4799; нет; 367 / 270 при 6300; 490 при 3400; V-образное; 8; 4; распределенный впрыск (многоточечный); 10.5; 93 × 88.3
128; BMW 1 серия II (F20/F21) Рестайлинг 2  ; 2017 ; 1 230 000 ; 9 000 ; 24 апреля;  ; 1.5 л; 136 л.с.; автомат; бензин; АИ-95; задний; 8.7 с; Германия; 5; 5; 4329; 1765; 1421; 2690; 360/1200; 1320; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 8.7; АИ-95; переднее, продольное; 1499; турбонаддув; 136 / 100 при 4400; 220 при 1250 – 4300; рядное; 3; 4; непосредственный впрыск (прямой); 11; 94.6 × 82
129; BMW 4 серия F32/F33/F36 Рестайлинг 430i xDrive  ; 2017 ; 2 585 000 ; 8 566 ; 23 апреля; 4,4; 2.0 л; 249 л.с.; автомат; бензин; АИ-95; полный; 5.9 с; Германия; 5; 5; 4638; 1825; 1389; 2810; 480/1300; 1615; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 250; 5.9; АИ-95; переднее, продольное; 1998; турбонаддув; 249 / 183 при 5200; 350 при 1450 – 4800; рядное; 4; 4; непосредственный впрыск (прямой); 10.2; 82 × 94.6
130; BMW X3 I (E83) 30i  ; 2004 ; 469 000 ; 190 055 ; 23 апреля; 4,6; 3.0 л; 231 л.с.; автомат; бензин; АИ-98; полный; 8.1 с; Германия; 5; 5; 4569; 1853; 1674; 2795; 500; 1770; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 221; 8.1; АИ-98; переднее, продольное; 2979; нет; 231 / 170 при 5900; 300 при 3500; рядное; 6; 4; распределенный впрыск (многоточечный); 10.2; 84 × 89.6
131; BMW X5 II (E70) Рестайлинг 35i  ; 2012 ; 1 575 000 ; 151 000 ; 23 апреля; 4,7; 3.0 л; 306 л.с.; автомат; бензин; АИ-98; полный; 6.8 с; Германия; 5; 5, 7; 4857; 1933; 1766; 2933; 620/1750; 2145; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 235; 6.8; АИ-98; переднее, продольное; 2979; турбонаддув; 306 / 225 при 5800; 400 при 1200 – 5000; рядное; 6; 4; непосредственный впрыск (прямой); 10.2; 84 × 89.6
132; BMW 1 серия II (F20/F21) 118i  ; 2012 ; 787 700 ; 79 248 ; 23 апреля; 4,6; 1.6 л; 170 л.с.; автомат; бензин; АИ-95; задний; 7.5 с; Германия; 5; 5; 4324; 1765; 1421; 2690; 360/1200; 1315; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 222; 7.5; АИ-95; переднее, продольное; 1598; турбонаддув; 170 / 125 при 4800; 250 при 1500 – 4500; рядное; 4; 4; непосредственный впрыск (прямой); 10.5; 77 × 85.8
133; BMW X6 I (E71) 35i  ; 2010 ; 1 146 000 ; 162 315 ; 23 апреля; 4,5; 3.0 л; 306 л.с.; автомат; бензин; АИ-95; полный; 6.7 с; Германия; 5; 4, 5; 4877; 1983; 1690; 2933; 724/1690; 2070; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 240; 6.7; АИ-95; переднее, продольное; 2979; турбонаддув; 306 / 225 при 5800; 400 при 1200 – 5000; рядное; 6; 4; непосредственный впрыск (прямой); 10.2; 84
134; BMW 1 серия II (F20/F21) M135i  ; 2012 ;1 450 000 ; 71 300 ; 23 апреля; 4,6; 3.0 л; 320 л.с.; автомат; бензин; АИ-95; задний; 4.9 с; Германия; 5; 5; 4324; 1765; 1421; 2690; 360/1200; 1445; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 250; 4.9; АИ-95; переднее, продольное; 2979; турбонаддув; 320 / 235 при 5800; 450 при 1250 – 5000; рядное; 6; 4; непосредственный впрыск (прямой); 10.2; 84 × 89.6
135; BMW 5 серия IV (E39) Рестайлинг 520i  ; 2001 ; 320 000 ; 285 000 ; 23 апреля; 4,5; 2.2 л; 170 л.с.; автомат; бензин; АИ-95; задний; 9.1 с; Германия; 4; 5; 4775; 1800; 1435; 2830; 460; 1495; автомат; 5; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 226; 9.1; АИ-95; переднее, продольное; 2171; нет; 170 / 125 при 6250; 210 при 3500; рядное; 6; 4; распределенный впрыск (многоточечный); 10.7; 80 × 72
136; BMW 3 серия V (E90/E91/E92/E93) Рестайлинг 320i  ; 2010 ; 800 000 ; 85 000 ; 23 апреля; 4,3; 2.0 л; 156 л.с.; автомат; бензин; АИ-95; задний; 8.9 с; Германия; 2; 4; 4580; 1782; 1395; 2760; 440; 1670; автомат; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 220; 8.9; АИ-95; переднее, поперечное; 1995; нет; 156 / 115 при 6400; 200 при 3600; рядное; 4; 4; распределенный впрыск (многоточечный); 12; 84 × 90
137; BMW 3 серия V (E90/E91/E92/E93) 325xi  ; 2006 ;690 000 ; 199 400 ; 9 апреля; 4,5; 2.5 л; 218 л.с.; механика; бензин; АИ-95; полный; 7.4 с; Германия; 2; 4; 4580; 1782; 1395; 2760; 440; 1605; механика; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 244; 7.4; АИ-95; переднее, продольное; 2497; нет; 218 / 160 при 6500; 250 при 2750; рядное; 6; 4; распределенный впрыск (многоточечный); 11; 82 × 78.8
138; BMW 3 серия IV (E46) 320i  ; 2000 ; 435 000 ; 229 000 ; 11 февраля; 4,4; 2.0 л; 150 л.с.; автомат; бензин; АИ-95; задний; 10.9 с; Германия; 2; 5; 4488; 1757; 1369; 2725; 410; 1400; автомат; 5; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 218; 10.9; АИ-95; переднее, продольное; 1991; нет; 150 / 110 при 5900; 180 при 3500; рядное; 6; 4; распределенный впрыск (многоточечный); 11; 80 × 66
139; BMW 1 серия I (E81/E82/E87/E88) Рестайлинг 116i  ; 2009 ; 550 000 ; 156 000 ; 23 апреля; 4,4; 1.6 л; 115 л.с.; автомат; бензин; АИ-95; задний; 12.3 с; Германия; 5; 5; 4239; 1748; 1421; 2600; 330/1150; 1245; автомат; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 197; 12.3; АИ-95; переднее, продольное; 1596; нет; 115 / 85 при 6000; 150 при 4300; рядное; 4; 4; распределенный впрыск (многоточечный); 10.2; 84 × 72
140; BMW 5 серия VI (F10/F11/F07) 520i  ; 2012 ; 1 100 000 ; 66 016 ; 5 апреля; 4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141; BMW X6 II (F16) 30d  ; 2015 ; 3 300 000 ; 28 000 ; 26 марта; 4,5; 3.0 л; 249 л.с.; автомат; дизель; ДТ; полный; 6.7 с; Германия; 5; 5; 4909; 1989; 1702; 2933; 580/1525; 2065; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 230; 6.7; ДТ; переднее, продольное; 2993; турбонаддув; 249 / 183 при 4000; 560 при 1500 – 3000; рядное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 84 × 90
142; BMW 1 серия II (F20/F21) 116i  ; 2013 ; 750 000 ; 79 646 ; 29 марта; 4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143; BMW Z4 II (E89) 23i  ; 2010 ; 1 540 000 ; 50 000 ; 23 апреля; 4,6; 2.5 л; 204 л.с.; робот; бензин; АИ-95; задний; 7.3 с; Германия; 2; 2; 4239; 1951; 1291; 2496; 265; 1530; робот; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 239; 7.3; АИ-95; переднее, продольное; 2497; нет; 204 / 150 при 6300; 250 при 2750 – 3000; рядное; 6; 4; непосредственный впрыск (прямой); 11; 82 × 78.8
144; BMW X5 II (E70) 48i  ; 2007 ; 950 000 ; 113 500 ; 23 апреля; 4,5; 4.8 л; 355 л.с.; автомат; бензин; АИ-98; полный; 6.5 с; Германия; 5; 5, 7; 4854; 1933; 1766; 2933; 620/1750; 2180; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 240; 6.5; АИ-98; переднее, продольное; 4799; нет; 355 / 261 при 6300; 475 при 3400; V-образное; 8; 4; распределенный впрыск (многоточечный); 11; 93 × 88.3
145; BMW 3 серия VI (F3x) 320i  ; 2012 ; 880 000 ; 154 000 ; 24 апреля; 4,6; 2.0 л; 184 л.с.; автомат; бензин; АИ-95; задний; 7.6 с; Германия; 4; 5; 4624; 1811; 1413; 2810; 480; 1420; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 235; 7.6; АИ-95; переднее, продольное; 1997; турбонаддув; 184 / 135 при 5000; 270 при 1250 – 4500; рядное; 4; 4; непосредственный впрыск (прямой); 11; 84 × 90.1
146; BMW X6 I (E71) 35i  ; 2009 ; 1 400 000 ; 150 000 ; 30 декабря 2017; 4,5; 3.0 л; 306 л.с.; автомат; бензин; АИ-98; полный; 6.7 с; Германия; 5; 4, 5; 4877; 1983; 1690; 2933; 724/1690; 2145; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 240; 6.7; АИ-98; переднее, продольное; 2979; турбонаддув; 306 / 225 при 5800; 400 при 1300; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.2; 84 × 89
147; BMW X4 I (F26) 28i  ; 2015 ; 2 200 000 ; 37 509 ; 26 марта;  ; 2.0 л; 245 л.с.; автомат; бензин; АИ-95; полный; 6.4 с; Германия; 5; 5; 4671; 1881; 1624; 2810; 500/1400; 1770; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 232; 6.4; АИ-95; переднее, продольное; 1997; турбонаддув; 245 / 180 при 5000 – 6500; 350 при 1250 – 4800; рядное; 4; 4; непосредственный впрыск (прямой); 10; 90.1 × 84
148; BMW 5 серия V (E60/E61) 530i  ; 2004 ; 580 000 ; 250 000 ; 24 апреля; 4,5; 3.0 л; 231 л.с.; автомат; бензин; АИ-98; задний; 7.1 с; Германия; 4; 5; 4841; 1846; 1482; 2888; 520;; автомат; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 240; 7.1; АИ-98; переднее, продольное; 2979; нет; 231 / 170 при 5900; 300 при 3500; рядное; 6; 4; распределенный впрыск (многоточечный); 10.2; 84 × 89.6
149; BMW X6 I (E71) 35i  ; 2008 ; 1 190 000 ; 230 000 ; 17 апреля 2017; 4,5; 3.0 л; 306 л.с.; автомат; бензин; АИ-98; полный; 6.7 с; Германия; 5; 4, 5; 4877; 1983; 1690; 2933; 724/1690; 2145; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 240; 6.7; АИ-98; переднее, продольное; 2979; турбонаддув; 306 / 225 при 5800; 400 при 1300; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.2; 84 × 89
150; BMW X3 II (F25) Рестайлинг 30d xDrive  ; 2016 ; 2 600 000 ; 54 000 ; 23 апреля;  ; 3.0 л; 249 л.с.; автомат; дизель; ДТ; полный; 5.9 с; Германия; 5; 5; 4657; 1881; 1661; 2810; 550/1600; 1895; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 232; 5.9; ДТ; переднее, продольное; 2993; турбонаддув; 249 / 183 при 4000; 560 при 1500 – 3000; рядное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 84 × 90
