;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
33; Vortex Tingo I  ; 2011 ; 289 000 ; 101 893 ; 17 апреля; 3,5; 1.9 л; 132 л.с.; механика; бензин; АИ-95; передний; 12.5 с; Россия; 5; 5; 4285; 1765; 1715; 2510; ; 1465; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 175; 12.5; АИ-95; переднее, поперечное; 1845; нет; 132 / 93 при 5750; 170 при 4300 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 81 × 89.5
34; Vortex Estina I  ; 2009 ; 165 000 ; 65 000 ; 16 апреля; 4,0; 1.6 л; 119 л.с.; механика; бензин; АИ-95; передний; 11.2 с; Россия; 4; 5; 4552; 1750; 1483; 2600; 500; 1365; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 185; 11.2; АИ-95; переднее, поперечное; 1597; нет; 119 / 88 при 6150; 147 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 81 × 77.1
35; Vortex Tingo I (FL)  ; 2012 ; 369 000 ; 43 000 ; 22 апреля;  ; 1.9 л; 132 л.с.; механика; бензин; АИ-92; передний; 14 с; Россия; 5; 5; 4390; 1765; 1705; 2510; 424/790; 1465; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 175; 14; АИ-92; переднее, поперечное; 1845; нет; 132 / 97 при 5750; 170 при 4300 – 4750; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 81 × 89.5
36; Vortex Tingo I (FL)  ; 2013 ; 378 000 ; 88 769 ; 15 апреля;  ; 1.9 л; 132 л.с.; механика; бензин; АИ-92; передний; 14 с; Россия; 5; 5; 4390; 1765; 1705; 2510; 424/790; 1465; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 175; 14; АИ-92; переднее, поперечное; 1845; нет; 132 / 97 при 5750; 170 при 4300 – 4750; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 81 × 89.5
37; Vortex Corda  ; 2010 ; 215 000 ; 58 012 ; 22 апреля;  ; 1.5 л; 109 л.с.; механика; бензин; АИ-95; передний;; Россия; 5; 5; 4393; 1682; 1424; 2468; 550; 1100; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; барабанные;;; АИ-95; переднее, поперечное; 1497; нет; 109 / 80 при 6000; 140 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 
38; Vortex Tingo I (FL)  ; 2011 ; 307 000 ; 92 350 ; 16 апреля;  ; 1.9 л; 132 л.с.; механика; бензин; АИ-92; передний; 14 с; Россия; 5; 5; 4390; 1765; 1705; 2510; 424/790; 1465; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 175; 14; АИ-92; переднее, поперечное; 1845; нет; 132 / 97 при 5750; 170 при 4300 – 4750; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 81 × 89.5
39; Vortex Tingo I (FL)  ; 2011 ; 307 000 ; 92 350 ; 16 апреля;  ; 1.9 л; 132 л.с.; механика; бензин; АИ-92; передний; 14 с; Россия; 5; 5; 4390; 1765; 1705; 2510; 424/790; 1465; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 175; 14; АИ-92; переднее, поперечное; 1845; нет; 132 / 97 при 5750; 170 при 4300 – 4750; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 81 × 89.5
40; Vortex Tingo I  ; 2012 ; 329 000 ; 82 000 ; 14 апреля; 3,5; 1.9 л; 132 л.с.; робот; бензин; АИ-98; передний; 13 с; Россия; 5; 5; 4285; 1765; 1715; 2510; ; 1465; робот; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 170; 13; АИ-98; переднее, поперечное; 1845; нет; 132 / 93 при 5750; 170 при 4300 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 81 × 89.5
41; Vortex Tingo I  ; 2011 ; 345 000 ; 75 000 ; 23 апреля; 3,5; 1.9 л; 132 л.с.; механика; бензин; АИ-95; передний; 12.5 с; Россия; 5; 5; 4285; 1765; 1715; 2510; ; 1465; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 175; 12.5; АИ-95; переднее, поперечное; 1845; нет; 132 / 93 при 5750; 170 при 4300 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 81 × 89.5
42; Vortex Tingo I  ; 2012 ; 329 000 ; 81 000 ; 13 апреля; 3,5; 1.9 л; 132 л.с.; механика; бензин; АИ-95; передний; 12.5 с; Россия; 5; 5; 4285; 1765; 1715; 2510; ; 1465; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 175; 12.5; АИ-95; переднее, поперечное; 1845; нет; 132 / 93 при 5750; 170 при 4300 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 81 × 89.5
43; Vortex Tingo I  ; 2011 ; 250 000 ; 118 400 ; 20 апреля; 3,5; 1.9 л; 132 л.с.; механика; бензин; АИ-95; передний; 12.5 с; Россия; 5; 5; 4285; 1765; 1715; 2510; ; 1465; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 175; 12.5; АИ-95; переднее, поперечное; 1845; нет; 132 / 93 при 5750; 170 при 4300 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 81 × 89.5
44; Vortex Tingo I (FL)  ; 2012 ; 321 000 ; 75 560 ; 19 апреля;  ; 1.9 л; 132 л.с.; автомат; бензин; АИ-95; передний; 15.5 с; Россия; 5; 5; 4390; 1765; 1705; 2510; 424/790; 1465; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 175; 15.5; АИ-95;; 1845; нет; 132 / 97 при 5750; 170 при —; рядное; 4;; распределенный впрыск (многоточечный); 10.5; 81 × 89.5
45; Vortex Tingo I  ; 2011 ; 289 000 ; 135 000 ; 19 апреля; 3,5; 1.9 л; 132 л.с.; механика; бензин; АИ-95; передний; 12.5 с; Россия; 5; 5; 4285; 1765; 1715; 2510; ; 1465; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 175; 12.5; АИ-95; переднее, поперечное; 1845; нет; 132 / 93 при 5750; 170 при 4300 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 81 × 89.5
46; Vortex Estina I  ; 2008 ; 275 000 ; 68 000 ; 18 апреля; 4,0; 2.0 л; 136 л.с.; механика; бензин; АИ-95; передний; 11 с; Россия; 4; 5; 4552; 1750; 1483; 2600; 500; 1365; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 185; 11; АИ-95; переднее, поперечное; 1971; нет; 136 / 100 при 5750; 180 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 83.5 × 90
47; Vortex Tingo I  ; 2011 ; 279 000 ; 91 000 ; 11 апреля; 3,5; 1.9 л; 132 л.с.; механика; бензин; АИ-95; передний; 12.5 с; Россия; 5; 5; 4285; 1765; 1715; 2510; ; 1465; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 175; 12.5; АИ-95; переднее, поперечное; 1845; нет; 132 / 93 при 5750; 170 при 4300 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 81 × 89.5
48; Vortex Corda  ; 2011 ; 174 900 ; 60 000 ; 18 апреля;  ; 1.5 л; 109 л.с.; механика; бензин; АИ-95; передний;; Россия; 5; 5; 4393; 1682; 1424; 2468; 550; 1100; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; барабанные;;; АИ-95; переднее, поперечное; 1497; нет; 109 / 80 при 6000; 140 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 
49; Vortex Tingo I  ; 2011 ; 307 000 ; 83 000 ; 11 апреля; 3,5; 1.9 л; 132 л.с.; механика; бензин; АИ-95; передний; 12.5 с; Россия; 5; 5; 4285; 1765; 1715; 2510; ; 1465; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 175; 12.5; АИ-95; переднее, поперечное; 1845; нет; 132 / 93 при 5750; 170 при 4300 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 81 × 89.5
50; Vortex Tingo I  ; 2011 ; 270 000 ; 108 000 ; 18 апреля; 3,5; 1.9 л; 132 л.с.; механика; бензин; АИ-95; передний; 12.5 с; Россия; 5; 5; 4285; 1765; 1715; 2510; ; 1465; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 175; 12.5; АИ-95; переднее, поперечное; 1845; нет; 132 / 93 при 5750; 170 при 4300 – 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 81 × 89.5
