;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
316; Opel Insignia I  ; 2012 ; 700 000 ; 122 000 ; 23 апреля; 4,2; 1.6 л; 180 л.с.; механика; бензин; АИ-95; передний; 8.9 с; Германия; 5; 5; 4830; 1856; 1498; 2737; 530/1465; 1570; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 225; 8.9; АИ-95; переднее, поперечное; 1598; турбонаддув; 180 / 134 при 5500; 230 при 2200 – 5500; рядное; 4; 4; распределенный впрыск (многоточечный); 8.8; 79 × 81.5
317; Opel Corsa B  ; 1999 ; 90 000 ; 200 000 ; 23 апреля; 3,8; 1.0 л; 54 л.с.; механика; бензин; АИ-95; передний; 18 с; Германия; 3; 5; 3740; 1610; 1420; 2445; 260/1050; 865; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 150; 18; АИ-95; переднее, поперечное; 973; нет; 54 / 40 при 5600; 82 при 2800; рядное; 3; 4; распределенный впрыск (многоточечный); 10.1; 72.5 × 78.6
318; Opel Astra H Рестайлинг  ; 2010 ; 520 000 ; 113 000 ; 22 апреля; 4,4; 1.6 л; 115 л.с.; робот; бензин; АИ-95; передний; 12.7 с; Германия; 5; 5; 4249; 1753; 1460; 2614; 380/1295; 1200; робот; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 192; 12.7; АИ-95; переднее, поперечное; 1598; нет; 115 / 85 при 6000; 155 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 79 × 81.5
319; Opel Antara I Рестайлинг  ; 2012 ; 840 000 ; 77 400 ; 22 апреля; 4,4; 2.4 л; 167 л.с.; автомат; бензин; АИ-95; полный; 11 с; Германия; 5; 5; 4596; 1850; 1761; 2707; 370/1850; 1750; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 175; 11; АИ-95; переднее, поперечное; 2384; нет; 167 / 123 при 5600; 230 при 4600; рядное; 4; 4; распределенный впрыск (многоточечный); 10.4; 88 × 98
320; Opel Astra H Рестайлинг  ; 2011 ; 445 000 ; 115 000 ; 22 апреля; 4,4; 1.8 л; 140 л.с.; механика; бензин; АИ-95; передний; 10.2 с; Германия; 4; 5; 4587; 1753; 1458; 2703; 490/870; 1306; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 207; 10.2; АИ-95; переднее, поперечное; 1796; нет; 140 / 103 при 6300; 175 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 80.5 × 88.2
321; Opel Astra J  ; 2011 ; 545 000 ; 88 788 ; 22 апреля; 4,4; 1.6 л; 180 л.с.; автомат; бензин; АИ-95; передний; 9 с; Германия; 5; 5; 4419; 1814; 1510; 2685; 370/1235; 1373; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 211; 9; АИ-95; переднее, поперечное; 1598; турбонаддув; 180 / 132 при 5500; 230 при 2200 – 5400; рядное; 4; 4; распределенный впрыск (многоточечный); 8.8; 79 × 81.5
322; Opel Astra J Рестайлинг GTC  ; 2012 ; 489 000 ; 52 460 ; 22 апреля; 4,5; 1.4 л; 140 л.с.; автомат; бензин; АИ-95; передний; 10.3 с; Германия; 3; 5; 4466; 1840; 1482; 2695; 380/1165; 1373; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 200; 10.3; АИ-95; переднее, поперечное; 1364; турбонаддув; 140 / 103 при 4900 – 6000; 200 при 1850 – 4900; рядное; 4; 4; непосредственный впрыск (прямой); 9.5; 72.5 × 82.6
323; Opel Mokka I  ; 2014 ; 765 000 ; 58 699 ; 22 апреля; 4,8; 1.4 л; 140 л.с.; автомат; бензин; АИ-95; передний; 9.9 с; Германия; 5; 5; 4278; 1774; 1657; 2555; 356/1372; 1425; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 190; 9.9; АИ-95; переднее, поперечное; 1364; турбонаддув; 140 / 103 при 4900 – 6000; 200 при 1850 – 4900; рядное; 4; 4; непосредственный впрыск (прямой); 9.5; 72.5 × 82.6
324; Opel Astra J Рестайлинг GTC  ; 2013 ; 591 000 ; 120 841 ; 22 апреля; 4,5; 1.4 л; 140 л.с.; автомат; бензин; АИ-95; передний; 10.3 с; Германия; 3; 5; 4466; 1840; 1482; 2695; 380/1165; 1373; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 200; 10.3; АИ-95; переднее, поперечное; 1364; турбонаддув; 140 / 103 при 4900 – 6000; 200 при 1850 – 4900; рядное; 4; 4; непосредственный впрыск (прямой); 9.5; 72.5 × 82.6
325; Opel Astra H Рестайлинг  ; 2008 ; 299 000 ; 121 225 ; 22 апреля; 4,4; 1.3 л; 90 л.с.; механика; дизель; ДТ; передний; 14.1 с; Германия; 5; 5; 4515; 1804; 1500; 2703; 500/1590; 1310; механика; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 172; 14.1; ДТ; переднее, поперечное; 1248; турбонаддув; 90 / 66 при 4000; 200 при 1750; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18; 69.6 × 82
